Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ145318,TOWER-A (AMBER),11,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),11,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),11,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),11,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),12,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),12,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),12,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),12,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),13,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),13,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),13,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),13,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),14,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),14,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),14,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),14,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),15,3 BHK,1,85.406,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),15,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),15,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),15,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),16,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),16,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),16,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),16,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),17,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),17,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),17,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),17,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),18,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),18,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),18,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-A (AMBER),18,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),1,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),1,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),1,3 BHK,1,73.757,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),2,3 BHK,1,85.406,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),2,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),3,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),3,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),4,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),4,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),5,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),5,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),6,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),6,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),6,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),6,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),7,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),7,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),7,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),7,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),8,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),8,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),8,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),8,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),9,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),9,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),9,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),9,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),10,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),10,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),10,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),10,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),11,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),11,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),11,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),11,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),12,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),12,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),12,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),12,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),13,3 BHK,1,85.703,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),13,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),13,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),13,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),14,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),14,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),14,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),14,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),15,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),15,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),15,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),15,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),16,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),16,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),16,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),16,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),17,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),17,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),17,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),17,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),18,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),18,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),18,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),18,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),19,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),19,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),19,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),19,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),20,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),20,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),20,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),20,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),21,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),21,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),21,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),21,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),22,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),22,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),22,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),22,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),23,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),23,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),23,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-B (BERYL),23,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),1,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),1,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),1,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),2,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),2,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),3,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),3,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),4,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),4,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),5,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),5,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),6,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),6,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),6,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),6,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),7,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),7,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),7,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),7,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),8,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),8,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),8,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),8,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),9,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),9,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),9,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),9,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),10,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),10,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),10,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),10,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),11,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),11,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),11,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),11,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),12,3 BHK,1,87.369,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),12,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),12,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),12,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),13,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),13,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),13,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),13,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),14,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),14,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),14,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),14,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),15,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),15,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),15,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),15,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),16,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),16,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),16,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),16,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),17,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),17,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),17,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),17,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),18,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),18,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),18,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),18,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),19,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),19,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),19,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),19,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),20,3 BHK,1,87.369,4,17.304,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),20,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),20,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),20,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),21,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),21,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),21,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),21,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),22,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),22,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),22,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),22,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),23,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),23,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),23,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-C (CORAL),23,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),1,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),1,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),1,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),2,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),2,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),2,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),2,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),3,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),3,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),3,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),3,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),4,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),4,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),4,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),4,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),5,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),5,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),5,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),5,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),6,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),6,4 BHK,1,134.338,4,24.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),6,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),6,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),7,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),7,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),7,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),7,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),8,3 BHK,1,87.427,4,17.718,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),8,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),8,3 BHK,1,103.097,4,20.704,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),8,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ145318,TOWER-D (DIAMOND),9,3 BHK,1,87.424,4,17.718,0,0,undefined,0,-
