XID,Project Name,Configuration,List Item,Price
410449,Prestige Park Grove,"2 BHK Apartment
1.57 Cr - 1.69 Cr",1150 SQ.FT,₹ 1.69 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1414 SQ.FT,₹ 2.08 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1428 SQ.FT,₹ 2.1 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1458 SQ.FT,₹ 2.14 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1460 SQ.FT,₹ 2.15 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1784 SQ.FT,₹ 2.62 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1800 SQ.FT,₹ 2.65 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1810 SQ.FT,₹ 2.66 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1820 SQ.FT,₹ 2.67 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1855 SQ.FT,₹ 2.73 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1960 SQ.FT,₹ 2.88 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2101 SQ.FT,₹ 3.09 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2143 SQ.FT,₹ 3.15 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2163 SQ.FT,₹ 3.18 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2200 SQ.FT,₹ 3.23 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2204 SQ.FT,₹ 3.24 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2369 SQ.FT,₹ 3.48 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2451 SQ.FT,₹ 3.6 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2530 SQ.FT,₹ 3.72 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2660 SQ.FT,₹ 3.91 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2758 SQ.FT,₹ 4.05 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3677 SQ.FT,₹ 5.4 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3739 SQ.FT,₹ 5.49 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3793 SQ.FT,₹ 5.57 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3856 SQ.FT,₹ 5.67 Cr
410449,Prestige Park Grove,"4 BHK Villa
5.09 Cr - 6.13 Cr",3463 SQ.FT,₹ 5.09 Cr
410449,Prestige Park Grove,"4 BHK Villa
5.09 Cr - 6.13 Cr",4170 SQ.FT,₹ 6.13 Cr
410449_phase_1,Prestige Sunflower,4 BHK Villa,3075 SQ.FT,Price on Request
410449_phase_1,Prestige Sunflower,4 BHK Villa,4200 SQ.FT,Price on Request
410449_phase_2,Prestige Song Of The South Phase 1,"1 BHK Apartment
90.1 L",644 SQ.FT,₹ 90.1 L
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1197 SQ.FT,₹ 1.67 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1198 SQ.FT,₹ 1.68 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1210 SQ.FT,₹ 1.69 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1211 SQ.FT,₹ 1.69 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1212 SQ.FT,₹ 1.7 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1220 SQ.FT,₹ 1.71 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1221 SQ.FT,₹ 1.71 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1223 SQ.FT,₹ 1.71 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1227 SQ.FT,₹ 1.72 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1232 SQ.FT,₹ 1.72 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1235 SQ.FT,₹ 1.73 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2 BHK Apartment
1.67 Cr - 1.74 Cr",1241 SQ.FT,₹ 1.74 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1358 SQ.FT,₹ 1.9 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1366 SQ.FT,₹ 1.91 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1368 SQ.FT,₹ 1.91 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1374 SQ.FT,₹ 1.92 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1375 SQ.FT,₹ 1.92 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"2.5 BHK Apartment
1.9 Cr - 1.93 Cr",1376 SQ.FT,₹ 1.93 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1583 SQ.FT,₹ 2.21 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1588 SQ.FT,₹ 2.22 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1591 SQ.FT,₹ 2.23 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1600 SQ.FT,₹ 2.24 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1613 SQ.FT,₹ 2.26 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1614 SQ.FT,₹ 2.26 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1618 SQ.FT,₹ 2.26 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1622 SQ.FT,₹ 2.27 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1624 SQ.FT,₹ 2.27 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1631 SQ.FT,₹ 2.28 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1634 SQ.FT,₹ 2.29 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1728 SQ.FT,₹ 2.42 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1900 SQ.FT,₹ 2.66 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1902 SQ.FT,₹ 2.66 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1907 SQ.FT,₹ 2.67 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1927 SQ.FT,₹ 2.7 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"3 BHK Apartment
2.21 Cr - 2.7 Cr",1929 SQ.FT,₹ 2.7 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"4 BHK Apartment
3.44 Cr - 3.45 Cr",2462 SQ.FT,₹ 3.44 Cr
410449_phase_2,Prestige Song Of The South Phase 1,"4 BHK Apartment
3.44 Cr - 3.45 Cr",2467 SQ.FT,₹ 3.45 Cr
410449_phase_3,Prestige Finsbury Park Hyde,"1 BHK Apartment
37.26 L - 56.83 L",417 SQ.FT,₹ 37.26 L
410449_phase_3,Prestige Finsbury Park Hyde,"1 BHK Apartment
37.26 L - 56.83 L",421 SQ.FT,₹ 37.62 L
410449_phase_3,Prestige Finsbury Park Hyde,"1 BHK Apartment
37.26 L - 56.83 L",428 SQ.FT,₹ 38.25 L
410449_phase_3,Prestige Finsbury Park Hyde,"1 BHK Apartment
37.26 L - 56.83 L",431 SQ.FT,₹ 38.51 L
410449_phase_3,Prestige Finsbury Park Hyde,"1 BHK Apartment
37.26 L - 56.83 L",416 SQ.FT,₹ 56.83 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",625 SQ.FT,₹ 55.85 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",628 SQ.FT,₹ 56.12 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",630 SQ.FT,₹ 56.3 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",635 SQ.FT,₹ 56.74 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",642 SQ.FT,₹ 57.37 L
410449_phase_3,Prestige Finsbury Park Hyde,"2 BHK Apartment
55.85 L - 85.34 L",614 SQ.FT,₹ 85.34 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",851 SQ.FT,₹ 79.76 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",853 SQ.FT,₹ 79.94 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",878 SQ.FT,₹ 82.29 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1002 SQ.FT,₹ 93.91 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1021 SQ.FT,₹ 95.69 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1045 SQ.FT,₹ 97.94 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1064 SQ.FT,₹ 99.72 L
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1075 SQ.FT,₹ 1.01 Cr
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1224 SQ.FT,₹ 1.15 Cr
410449_phase_4,Prestige Finsbury Park Regent,"3 BHK Apartment
79.76 L - 1.34 Cr",1431 SQ.FT,₹ 1.34 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1163 SQ.FT,₹ 1.82 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1200 SQ.FT,₹ 1.87 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1500 SQ.FT,₹ 2.34 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1615 SQ.FT,₹ 2.52 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1800 SQ.FT,₹ 2.81 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",1938 SQ.FT,₹ 3.03 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",2325 SQ.FT,₹ 3.63 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",2400 SQ.FT,₹ 3.75 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",2906 SQ.FT,₹ 4.54 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",3000 SQ.FT,₹ 4.68 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",3875 SQ.FT,₹ 6.05 Cr
410449_phase_5,Prestige Great Acres,"Plot
1.82 Cr - 6.24 Cr",4000 SQ.FT,₹ 6.24 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"1 BHK Apartment
38.43 L - 61.03 L",408 SQ.FT,₹ 38.43 L
410449_phase_6,Prestige Bagmane Temple Bells,"1 BHK Apartment
38.43 L - 61.03 L",430 SQ.FT,₹ 40.5 L
410449_phase_6,Prestige Bagmane Temple Bells,"1 BHK Apartment
38.43 L - 61.03 L",628 SQ.FT,₹ 59.15 L
410449_phase_6,Prestige Bagmane Temple Bells,"1 BHK Apartment
38.43 L - 61.03 L",648 SQ.FT,₹ 61.03 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",804 SQ.FT,₹ 75.72 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",805 SQ.FT,₹ 75.81 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",808 SQ.FT,₹ 76.1 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",940 SQ.FT,₹ 88.53 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",949 SQ.FT,₹ 89.38 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",958 SQ.FT,₹ 90.22 L
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",1157 SQ.FT,₹ 1.09 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",1160 SQ.FT,₹ 1.09 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"2 BHK Apartment
75.72 L - 1.11 Cr",1178 SQ.FT,₹ 1.11 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"2.5 BHK Apartment
1.28 Cr - 1.3 Cr",1360 SQ.FT,₹ 1.28 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"2.5 BHK Apartment
1.28 Cr - 1.3 Cr",1376 SQ.FT,₹ 1.3 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1133 SQ.FT,₹ 1.07 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1158 SQ.FT,₹ 1.09 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1168 SQ.FT,₹ 1.1 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1177 SQ.FT,₹ 1.11 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1369 SQ.FT,₹ 1.29 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1373 SQ.FT,₹ 1.29 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1587 SQ.FT,₹ 1.49 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1590 SQ.FT,₹ 1.5 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1598 SQ.FT,₹ 1.5 Cr
410449_phase_6,Prestige Bagmane Temple Bells,"3 BHK Apartment
1.07 Cr - 1.52 Cr",1611 SQ.FT,₹ 1.52 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",749 SQ.FT,₹ 1.0 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",767 SQ.FT,₹ 1.03 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",1043 SQ.FT,₹ 1.4 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",1047 SQ.FT,₹ 1.4 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",1064 SQ.FT,₹ 1.42 Cr
410449_phase_7,Prestige Boulevard,"2 BHK Apartment
1 Cr - 1.43 Cr",1068 SQ.FT,₹ 1.43 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1126 SQ.FT,₹ 1.51 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1163 SQ.FT,₹ 1.56 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1164 SQ.FT,₹ 1.56 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1584 SQ.FT,₹ 2.12 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1594 SQ.FT,₹ 2.13 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1636 SQ.FT,₹ 2.19 Cr
410449_phase_7,Prestige Boulevard,"3 BHK Apartment
1.51 Cr - 2.19 Cr",1638 SQ.FT,₹ 2.19 Cr
