XID,Unit Type,Unit Size,Area Type,Price,Possession Date
399887,4 BHK,3208 sq.ft,Super Area,2.30 Cr,Possession by Sep'26
399887,4 BHK,3211 sq.ft,Super Area,2.37 Cr,Possession by Sep'26
399887,4 BHK,3700 sq.ft,Super Area,2.66 Cr,Possession by Sep'26
417559,Penthouse,4672 sq.ft,Super Area,3.60 Cr,Possession by Jul'27
417559,3 BHK,988 sq.ft,Super Area,Price Not Available,Possession by Jul'27
417559,3 BHK,1966 sq.ft,Super Area,1.40 Cr,Possession by Jul'27
417559,3 BHK,1996 sq.ft,Super Area,1.33 Cr,Possession by Jul'27
417559,3 BHK,2164 sq.ft,Super Area,1.55 Cr,Possession by Jul'27
417559,3 BHK,2514 sq.ft,Super Area,1.68 Cr,Possession by Jul'27
404764,Penthouse,1494 sq.ft,Super Area,72 Lac,Possession by Jun'26
404764,2 BHK,1404 sq.ft,Super Area,56.1 Lac,Possession by Jun'26
404764,2 BHK,1413 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1414 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1415 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1416 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1417 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1418 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,2 BHK,1419 sq.ft,Super Area,51.5 Lac,Possession by Jun'26
404764,4 BHK,4180 sq.ft,Super Area,2.75 Cr,Possession by Jun'26
404764,4 BHK,4240 sq.ft,Super Area,2.95 Cr,Possession by Jun'26
426127,3 BHK,1876 sq.ft,Super Area,2.53 Cr,Possession by Dec'30
426127,4 BHK,2253 sq.ft,Super Area,2.98 Cr,Possession by Dec'30
426127,4 BHK,2625 sq.ft,Super Area,3.61 Cr,Possession by Dec'30
426127,4 BHK,3462 sq.ft,Super Area,4.76 Cr,Possession by Dec'30
419031,3 BHK,1035 sq.ft,Super Area,1.08 Cr,Possession by Dec'27
419031,3 BHK,2160 sq.ft,Super Area,97.2 Lac,Possession by Dec'27
419031,3 BHK,2570 sq.ft,Super Area,1.15 Cr,Possession by Dec'27
419031,4 BHK,3260 sq.ft,Super Area,1.46 Cr,Possession by Dec'27
419031,4 BHK,3775 sq.ft,Super Area,1.69 Cr,Possession by Dec'27
400416,3 BHK,1180 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
400416,2 BHK,871 sq.ft,Super Area,1.75 Cr,Possession by Jun'28
400416,1 BHK,529 sq.ft,Super Area,1.06 Cr,Possession by Jun'28
421330,5 BHK,3346 sq.ft,Super Area,5.32 Cr,Possession by Jun'30
421330,4 BHK,1767 sq.ft,Super Area,2.80 Cr,Possession by Jun'30
421330,4 BHK,2237 sq.ft,Super Area,3.56 Cr,Possession by Jun'30
428567,4 BHK,4182 sq.ft,Super Area,2.20 Cr,Possession by Dec'27
428567,4 BHK,4184 sq.ft,Super Area,2.20 Cr,Possession by Dec'27
428567,4 BHK,4185 sq.ft,Super Area,2.20 Cr,Possession by Dec'27
428567,4 BHK,4186 sq.ft,Super Area,2.20 Cr,Possession by Dec'27
428567,4 BHK,4410 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
428567,4 BHK,4413 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
428567,4 BHK,4415 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
428567,4 BHK,4416 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
405940,4 BHK,3096 sq.ft,Super Area,1.47 Cr,Possession by Dec'26
405940,4 BHK,3159 sq.ft,Super Area,1.50 Cr,Possession by Dec'26
405940,4 BHK,3420 sq.ft,Super Area,1.69 Cr,Possession by Dec'26
405940,4 BHK,3456 sq.ft,Super Area,1.70 Cr,Possession by Dec'26
405940,4 BHK,3546 sq.ft,Super Area,1.65 Cr,Possession by Dec'26
410064,3 BHK,204 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
410064,3 BHK,1836 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
410064,2 BHK,1395 sq.ft,Super Area,48.1 Lac,Possession by Dec'26
410064,2 BHK,1422 sq.ft,Super Area,49 Lac,Possession by Dec'26
411905,Penthouse,3906 sq.ft,Super Area,1.73 Cr,Possession by Dec'27
411905,Penthouse,4131 sq.ft,Super Area,1.83 Cr,Possession by Dec'27
411905,Penthouse,4464 sq.ft,Super Area,2.48 Cr,Possession by Dec'27
411905,Penthouse,4716 sq.ft,Super Area,2.61 Cr,Possession by Dec'27
411905,3 BHK,2511 sq.ft,Super Area,1.24 Cr,Possession by Dec'27
411905,3 BHK,2655 sq.ft,Super Area,1.30 Cr,Possession by Dec'27
410304,Penthouse,3306 sq.ft,Super Area,2.60 Cr,Possession by Mar'29
410304,Penthouse,5339 sq.ft,Super Area,3.47 Cr,Possession by Mar'29
410304,3 BHK,2641 sq.ft,Super Area,1.60 Cr,Possession by Mar'29
410304,3 BHK,2645 sq.ft,Super Area,1.65 Cr,Possession by Mar'29
410304,4 BHK,3428 sq.ft,Super Area,1.81 Cr,Possession by Mar'29
410304,4 BHK,3445 sq.ft,Super Area,2.10 Cr,Possession by Mar'29
402571,Penthouse,3104 sq.ft,Super Area,2 Cr,Possession by Jun'26
402571,Penthouse,3770 sq.ft,Super Area,2.45 Cr,Possession by Jun'26
402571,Penthouse,5045 sq.ft,Super Area,3.30 Cr,Possession by Jun'26
402571,3 BHK,2050 sq.ft,Super Area,1 Cr,Possession by Jun'26
402571,3 BHK,2051 sq.ft,Super Area,1.27 Cr,Possession by Jun'26
402571,3 BHK,2360 sq.ft,Super Area,1.15 Cr,Possession by Jun'26
402571,3 BHK,3104 sq.ft,Super Area,1.92 Cr,Possession by Jun'26
402571,3 BHK,3105 sq.ft,Super Area,1.92 Cr,Possession by Jun'26
402571,3 BHK,3770 sq.ft,Super Area,2.33 Cr,Possession by Jun'26
402571,3 BHK,3771 sq.ft,Super Area,2.33 Cr,Possession by Jun'26
402571,4 BHK,3341 sq.ft,Super Area,1.63 Cr,Possession by Jun'26
402571,4 BHK,3770 sq.ft,Super Area,2.33 Cr,Possession by Jun'26
402571,4 BHK,5045 sq.ft,Super Area,3.12 Cr,Possession by Jun'26
410443,3 BHK,1590 sq.ft,Super Area,60.4 Lac,Possession by May'26
410443,3 BHK,1610 sq.ft,Super Area,61.2 Lac,Possession by May'26
410443,2 BHK,1250 sq.ft,Super Area,47.5 Lac,Possession by May'26
414403,3 BHK,2360 sq.ft,Super Area,1.65 Cr,Possession by Dec'28
414403,3 BHK,2400 sq.ft,Super Area,1.68 Cr,Possession by Dec'28
414403,3 BHK,2425 sq.ft,Super Area,1.70 Cr,Possession by Dec'28
414403,3 BHK,2470 sq.ft,Super Area,1.73 Cr,Possession by Dec'28
415849,3 BHK,2817 sq.ft,Super Area,1.21 Cr,Possession by Jul'26
415849,4 BHK,3636 sq.ft,Super Area,1.60 Cr,Possession by Jul'26
415849,4 BHK,3726 sq.ft,Super Area,1.60 Cr,Possession by Jul'26
419821,3 BHK,2313 sq.ft,Super Area,1.24 Cr,Possession by Dec'26
419821,3 BHK,2367 sq.ft,Super Area,1.27 Cr,Possession by Dec'26
419821,3 BHK,2394 sq.ft,Super Area,1.28 Cr,Possession by Dec'26
419821,3 BHK,2457 sq.ft,Super Area,1.31 Cr,Possession by Dec'26
419821,3 BHK,2475 sq.ft,Super Area,1.24 Cr,Possession by Dec'26
419821,3 BHK,2529 sq.ft,Super Area,1.35 Cr,Possession by Dec'26
419821,4 BHK,1547 sq.ft,Super Area,1.56 Cr,Possession by Dec'26
419821,4 BHK,2754 sq.ft,Super Area,1.47 Cr,Possession by Dec'26
419821,4 BHK,2835 sq.ft,Super Area,1.51 Cr,Possession by Dec'26
419821,4 BHK,2916 sq.ft,Super Area,1.56 Cr,Possession by Dec'26
419821,4 BHK,2997 sq.ft,Super Area,1.60 Cr,Possession by Dec'26
419821,4 BHK,3078 sq.ft,Super Area,1.64 Cr,Possession by Dec'26
426539,Penthouse,3015 sq.ft,Super Area,1.44 Cr,Possession by Dec'28
426539,Penthouse,3123 sq.ft,Super Area,1.49 Cr,Possession by Dec'28
426539,Penthouse,3861 sq.ft,Super Area,1.85 Cr,Possession by Dec'28
426539,Penthouse,3879 sq.ft,Super Area,1.86 Cr,Possession by Dec'28
426539,Penthouse,5599 sq.ft,Super Area,2.52 Cr,Possession by Dec'28
426539,4 BHK,3015 sq.ft,Super Area,1.44 Cr,Possession by Dec'28
426539,4 BHK,3123 sq.ft,Super Area,1.49 Cr,Possession by Dec'28
426539,4 BHK,3861 sq.ft,Super Area,1.85 Cr,Possession by Dec'28
426539,4 BHK,3879 sq.ft,Super Area,1.86 Cr,Possession by Dec'28
412517,3 BHK,213 sq.ft,Super Area,66 Lac,Possession by Jun'28
412517,3 BHK,1917 sq.ft,Super Area,66 Lac,Possession by Jun'28
412517,2 BHK,167 sq.ft,Super Area,53.4 Lac,Possession by Jun'28
412517,2 BHK,1503 sq.ft,Super Area,53.4 Lac,Possession by Jun'28
396053,3 BHK,1836 sq.ft,Super Area,67.3 Lac,Possession by Dec'25
396053,3 BHK,1838 sq.ft,Super Area,69.6 Lac,Possession by Dec'25
396053,3 BHK,1840 sq.ft,Super Area,69.7 Lac,Possession by Dec'25
396053,3 BHK,1842 sq.ft,Super Area,67.3 Lac,Possession by Dec'25
396053,3 BHK,1844 sq.ft,Super Area,67.3 Lac,Possession by Dec'25
396053,3 BHK,1845 sq.ft,Super Area,67.3 Lac,Possession by Dec'25
396053,3 BHK,1847 sq.ft,Super Area,67.3 Lac,Possession by Dec'25
410658,3 BHK,1760 sq.ft,Super Area,61.6 Lac,Possession by Dec'27
410658,2 BHK,1260 sq.ft,Super Area,44.1 Lac,Possession by Dec'27
410658,2 BHK,1270 sq.ft,Super Area,54.6 Lac,Possession by Dec'27
410658,2 BHK,1280 sq.ft,Super Area,46.1 Lac,Possession by Dec'27
396174,3 BHK,1620 sq.ft,Super Area,63.9 Lac,Possession by Nov'25
396174,3 BHK,1800 sq.ft,Super Area,71 Lac,Possession by Nov'25
396174,2 BHK,1350 sq.ft,Super Area,53.2 Lac,Possession by Nov'25
433805,3 BHK,1310 sq.ft,Super Area,61.6 Lac,Possession by Sep'30
433805,3 BHK,1431 sq.ft,Super Area,67.3 Lac,Possession by Sep'30
433805,3 BHK,1546 sq.ft,Super Area,75.8 Lac,Possession by Sep'30
433805,3 BHK,1697 sq.ft,Super Area,83.2 Lac,Possession by Sep'30
433805,3 BHK,1736 sq.ft,Super Area,88.5 Lac,Possession by Sep'30
433805,2 BHK,1097 sq.ft,Super Area,49.4 Lac,Possession by Sep'30
433805,2 BHK,1125 sq.ft,Super Area,50.6 Lac,Possession by Sep'30
433805,2 BHK,1182 sq.ft,Super Area,53.2 Lac,Possession by Sep'30
433805,2 BHK,1190 sq.ft,Super Area,55.9 Lac,Possession by Sep'30
391738,3 BHK,1012 sq.ft,Super Area,92.3 Lac,Possession by Jul'26
391738,2 BHK,906 sq.ft,Super Area,82.6 Lac,Possession by Jul'26
391738,2 BHK,943 sq.ft,Super Area,86 Lac,Possession by Jul'26
391738,1 BHK,666 sq.ft,Super Area,60.7 Lac,Possession by Jul'26
379240,3 BHK,1082 sq.ft,Super Area,71.1 Lac,Possession by Jun'25
379240,2 BHK,883 sq.ft,Super Area,58 Lac,Possession by Jun'25
379240,2 BHK,1082 sq.ft,Super Area,91 Lac,Possession by Jun'25
379240,4 BHK,1766 sq.ft,Super Area,1.48 Cr,Possession by Jun'25
424098,3 BHK,2116 sq.ft,Super Area,1.50 Cr,Possession by Jun'27
424098,3 BHK,2127 sq.ft,Super Area,1.51 Cr,Possession by Jun'27
424098,3 BHK,2129 sq.ft,Super Area,1.51 Cr,Possession by Jun'27
424098,3 BHK,2151 sq.ft,Super Area,1.53 Cr,Possession by Jun'27
424098,3 BHK,2178 sq.ft,Super Area,1.55 Cr,Possession by Jun'27
424098,3 BHK,2190 sq.ft,Super Area,1.56 Cr,Possession by Jun'27
424098,3 BHK,2192 sq.ft,Super Area,1.56 Cr,Possession by Jun'27
424098,3 BHK,2200 sq.ft,Super Area,1.56 Cr,Possession by Jun'27
432506,3 BHK,1500 sq.ft,Super Area,1.91 Cr,Possession by Jan'30
432506,3 BHK,1517 sq.ft,Super Area,1.86 Cr,Possession by Jan'30
432506,3 BHK,1581 sq.ft,Super Area,1.94 Cr,Possession by Jan'30
432506,3 BHK,1700 sq.ft,Super Area,2.22 Cr,Possession by Jan'30
432506,3 BHK,1796 sq.ft,Super Area,2.20 Cr,Possession by Jan'30
432506,3 BHK,1860 sq.ft,Super Area,2.28 Cr,Possession by Jan'30
432506,3 BHK,1900 sq.ft,Super Area,2.45 Cr,Possession by Jan'30
432506,3 BHK,1917 sq.ft,Super Area,2.35 Cr,Possession by Jan'30
432506,3 BHK,2100 sq.ft,Super Area,2.75 Cr,Possession by Jan'30
432506,3 BHK,2122 sq.ft,Super Area,2.45 Cr,Possession by Jan'30
432506,2 BHK,1195 sq.ft,Super Area,1.47 Cr,Possession by Jan'30
432506,2 BHK,1250 sq.ft,Super Area,1.59 Cr,Possession by Jan'30
432506,2 BHK,1262 sq.ft,Super Area,1.55 Cr,Possession by Jan'30
432506,2 BHK,1375 sq.ft,Super Area,1.69 Cr,Possession by Jan'30
432506,2 BHK,1447 sq.ft,Super Area,1.78 Cr,Possession by Jan'30
432506,4 BHK,2065 sq.ft,Super Area,2.54 Cr,Possession by Jan'30
432506,4 BHK,2157 sq.ft,Super Area,2.65 Cr,Possession by Jan'30
432506,4 BHK,2512 sq.ft,Super Area,3.08 Cr,Possession by Jan'30
432506,4 BHK,2600 sq.ft,Super Area,3.34 Cr,Possession by Jan'30
432506,4 BHK,3000 sq.ft,Super Area,3.95 Cr,Possession by Jan'30
402881,3 BHK,1315 sq.ft,Super Area,68.4 Lac,Possession by Feb'25
402881,3 BHK,1330 sq.ft,Super Area,69.1 Lac,Possession by Feb'25
402881,3 BHK,1380 sq.ft,Super Area,71.6 Lac,Possession by Feb'25
402881,3 BHK,1430 sq.ft,Super Area,74 Lac,Possession by Feb'25
402881,3 BHK,1515 sq.ft,Super Area,78.2 Lac,Possession by Feb'25
402881,2 BHK,960 sq.ft,Super Area,49.1 Lac,Possession by Feb'25
402881,2 BHK,1010 sq.ft,Super Area,53.5 Lac,Possession by Feb'25
402881,2 BHK,1020 sq.ft,Super Area,51.9 Lac,Possession by Feb'25
402881,2 BHK,1050 sq.ft,Super Area,53.3 Lac,Possession by Feb'25
402881,2 BHK,1055 sq.ft,Super Area,53.5 Lac,Possession by Feb'25
402881,2 BHK,1090 sq.ft,Super Area,57.4 Lac,Possession by Feb'25
402881,2 BHK,1095 sq.ft,Super Area,55.4 Lac,Possession by Feb'25
402881,2 BHK,1105 sq.ft,Super Area,55.8 Lac,Possession by Feb'25
402881,2 BHK,1115 sq.ft,Super Area,56.3 Lac,Possession by Feb'25
402881,2 BHK,1125 sq.ft,Super Area,59.1 Lac,Possession by Feb'25
402881,2 BHK,1145 sq.ft,Super Area,60.1 Lac,Possession by Feb'25
402881,1 BHK,615 sq.ft,Super Area,32.9 Lac,Possession by Feb'25
403366,3 BHK,1367 sq.ft,Super Area,73.8 Lac,Possession by Jan'28
403366,3 BHK,1493 sq.ft,Super Area,77.6 Lac,Possession by Jan'28
403366,3 BHK,1562 sq.ft,Super Area,87.5 Lac,Possession by Jan'28
403366,2 BHK,1103 sq.ft,Super Area,61.8 Lac,Possession by Jan'28
403366,2 BHK,1182 sq.ft,Super Area,66.2 Lac,Possession by Jan'28
403366,2 BHK,1213 sq.ft,Super Area,67.9 Lac,Possession by Jan'28
403616,3 BHK,1237 sq.ft,Super Area,68 Lac,Possession by Jul'26
403616,3 BHK,1397 sq.ft,Super Area,76.8 Lac,Possession by Jul'26
403616,3 BHK,1425 sq.ft,Super Area,80 Lac,Possession by Jul'26
403616,3 BHK,1578 sq.ft,Super Area,86.8 Lac,Possession by Jul'26
403616,2 BHK,1083 sq.ft,Super Area,61 Lac,Possession by Jul'26
403616,2 BHK,1129 sq.ft,Super Area,63 Lac,Possession by Jul'26
379399,3 BHK,994 sq.ft,Super Area,64.9 Lac,Possession by Mar'25
379399,2 BHK,785 sq.ft,Super Area,51.6 Lac,Possession by Mar'25
379399,2 BHK,873 sq.ft,Super Area,57.2 Lac,Possession by Mar'25
413382,3 BHK,1455 sq.ft,Super Area,98.9 Lac,Possession by May'25
413382,3 BHK,1920 sq.ft,Super Area,1.40 Cr,Possession by May'25
413382,2 BHK,1045 sq.ft,Super Area,73.1 Lac,Possession by May'25
413382,2 BHK,1055 sq.ft,Super Area,73.9 Lac,Possession by May'25
413382,2 BHK,1240 sq.ft,Super Area,89 Lac,Possession by May'25
409008,3 BHK,1611 sq.ft,Super Area,2.31 Cr,Possession by Dec'28
409008,3 BHK,1613 sq.ft,Super Area,2.33 Cr,Possession by Dec'28
409008,3 BHK,1885 sq.ft,Super Area,2.72 Cr,Possession by Dec'28
409008,3 BHK,1915 sq.ft,Super Area,2.74 Cr,Possession by Dec'28
409008,4 BHK,2333 sq.ft,Super Area,Price Not Available,Possession by Dec'28
409008,4 BHK,2400 sq.ft,Super Area,Price Not Available,Possession by Dec'28
409008,4 BHK,2441 sq.ft,Super Area,Price Not Available,Possession by Dec'28
409008,4 BHK,2481 sq.ft,Super Area,Price Not Available,Possession by Dec'28
409008,1 BHK,660 sq.ft,Super Area,93.1 Lac,Possession by Dec'28
409008,1 BHK,661 sq.ft,Super Area,95.6 Lac,Possession by Dec'28
427272,3 BHK,1295 sq.ft,Super Area,86.9 Lac,Possession by Dec'25
427272,3 BHK,1300 sq.ft,Super Area,84.5 Lac,Possession by Dec'25
427272,3 BHK,1600 sq.ft,Super Area,1.04 Cr,Possession by Dec'25
427272,3 BHK,1655 sq.ft,Super Area,1.14 Cr,Possession by Dec'25
427272,3 BHK,1680 sq.ft,Super Area,1.10 Cr,Possession by Dec'25
427272,2 BHK,1135 sq.ft,Super Area,76.1 Lac,Possession by Dec'25
427272,2 BHK,1140 sq.ft,Super Area,76.5 Lac,Possession by Dec'25
299863,3 BHK,1254 sq.ft,Super Area,1.25 Cr,Possession by Oct'24
299863,3 BHK,1281 sq.ft,Super Area,1.28 Cr,Possession by Oct'24
299863,3 BHK,1321 sq.ft,Super Area,1.31 Cr,Possession by Oct'24
299863,3 BHK,1432 sq.ft,Super Area,1.42 Cr,Possession by Oct'24
299863,2 BHK,959 sq.ft,Super Area,97 Lac,Possession by Oct'24
299863,2 BHK,1028 sq.ft,Super Area,1.03 Cr,Possession by Oct'24
366854,3 BHK,1138 sq.ft,Super Area,1.05 Cr,Possession by Sep'26
366854,3 BHK,1140 sq.ft,Super Area,1.05 Cr,Possession by Sep'26
366854,3 BHK,1141 sq.ft,Super Area,1.06 Cr,Possession by Sep'26
366854,3 BHK,1142 sq.ft,Super Area,1.06 Cr,Possession by Sep'26
366854,3 BHK,1366 sq.ft,Super Area,1.27 Cr,Possession by Sep'26
366854,3 BHK,1370 sq.ft,Super Area,1.27 Cr,Possession by Sep'26
366854,3 BHK,1500 sq.ft,Super Area,1.45 Cr,Possession by Sep'26
366854,3 BHK,1600 sq.ft,Super Area,1.55 Cr,Possession by Sep'26
366854,3 BHK,1700 sq.ft,Super Area,1.66 Cr,Possession by Sep'26
366854,3 BHK,1800 sq.ft,Super Area,1.75 Cr,Possession by Sep'26
366854,3 BHK,1900 sq.ft,Super Area,1.85 Cr,Possession by Sep'26
366854,2 BHK,1133 sq.ft,Super Area,1.10 Cr,Possession by Sep'26
366854,2 BHK,1367 sq.ft,Super Area,1.15 Cr,Possession by Sep'26
366854,2 BHK,1371 sq.ft,Super Area,1.16 Cr,Possession by Sep'26
432510,3 BHK,1252 sq.ft,Super Area,1.37 Cr,Possession by Jan'31
432510,3 BHK,1361 sq.ft,Super Area,1.49 Cr,Possession by Jan'31
432510,2 BHK,929 sq.ft,Super Area,1.02 Cr,Possession by Jan'31
432510,4 BHK,3353 sq.ft,Super Area,3.68 Cr,Possession by Jan'31
421123,3 BHK,1325 sq.ft,Super Area,92.1 Lac,Possession by Jun'25
421123,3 BHK,1355 sq.ft,Super Area,94.1 Lac,Possession by Jun'25
421123,3 BHK,1380 sq.ft,Super Area,95.7 Lac,Possession by Jun'25
421123,3 BHK,1415 sq.ft,Super Area,98 Lac,Possession by Jun'25
421123,3 BHK,1425 sq.ft,Super Area,98.6 Lac,Possession by Jun'25
421123,3 BHK,1450 sq.ft,Super Area,1 Cr,Possession by Jun'25
421123,2 BHK,1090 sq.ft,Super Area,76.9 Lac,Possession by Jun'25
421123,2 BHK,1130 sq.ft,Super Area,79.5 Lac,Possession by Jun'25
392369,3 BHK,1325 sq.ft,Super Area,1.23 Cr,Possession by Nov'24
392369,3 BHK,1330 sq.ft,Super Area,1.23 Cr,Possession by Nov'24
392369,2 BHK,875 sq.ft,Super Area,81.4 Lac,Possession by Nov'24
392369,2 BHK,880 sq.ft,Super Area,84.8 Lac,Possession by Nov'24
392369,2 BHK,1099 sq.ft,Super Area,1.02 Cr,Possession by Nov'24
392369,2 BHK,1100 sq.ft,Super Area,1.05 Cr,Possession by Nov'24
392369,2 BHK,1103 sq.ft,Super Area,1.02 Cr,Possession by Nov'24
392369,2 BHK,1104 sq.ft,Super Area,1.05 Cr,Possession by Nov'24
392369,2 BHK,1105 sq.ft,Super Area,1.05 Cr,Possession by Nov'24
392369,2 BHK,1175 sq.ft,Super Area,1.09 Cr,Possession by Nov'24
392369,2 BHK,1210 sq.ft,Super Area,1.12 Cr,Possession by Nov'24
392369,2 BHK,1325 sq.ft,Super Area,1.26 Cr,Possession by Nov'24
392369,2 BHK,1330 sq.ft,Super Area,1.26 Cr,Possession by Nov'24
306221,4 BHK villa,2444 sq.ft,Super Area,2.16 Cr,Possession by Jun'25
306221,4 BHK villa,2446 sq.ft,Super Area,2.09 Cr,Possession by Jun'25
306221,4 BHK villa,2840 sq.ft,Super Area,2.49 Cr,Possession by Jun'25
306221,4 BHK villa,3328 sq.ft,Super Area,2.82 Cr,Possession by Jun'25
306221,4 BHK villa,3377 sq.ft,Super Area,2.86 Cr,Possession by Jun'25
306221,4 BHK villa,3463 sq.ft,Super Area,3.02 Cr,Possession by Jun'25
306221,4 BHK villa,3835 sq.ft,Super Area,3.25 Cr,Possession by Jun'25
306221,4 BHK villa,3853 sq.ft,Super Area,3.36 Cr,Possession by Jun'25
389272,3 BHK,1550 sq.ft,Super Area,80.1 Lac,Possession by Apr'24
389272,2 BHK,1303 sq.ft,Super Area,66.5 Lac,Possession by Apr'24
389272,1 BHK,816 sq.ft,Super Area,41.9 Lac,Possession by Apr'24
413742,3 BHK,1416 sq.ft,Super Area,1.48 Cr,Possession by Dec'27
413742,3 BHK,1427 sq.ft,Super Area,1.54 Cr,Possession by Dec'27
413742,2 BHK,1025 sq.ft,Super Area,1.09 Cr,Possession by Dec'27
413742,1 BHK,545 sq.ft,Super Area,54.2 Lac,Possession by Dec'27
433742,3 BHK,1509 sq.ft,Super Area,1.74 Cr,Possession by Jan'29
433742,3 BHK,1587 sq.ft,Super Area,1.83 Cr,Possession by Jan'29
433742,3 BHK,1754 sq.ft,Super Area,1.98 Cr,Possession by Jan'29
433742,3 BHK,1881 sq.ft,Super Area,2.18 Cr,Possession by Jan'29
433742,3 BHK,1998 sq.ft,Super Area,2.31 Cr,Possession by Jan'29
433742,3 BHK,2186 sq.ft,Super Area,2.53 Cr,Possession by Jan'29
433742,3 BHK,2217 sq.ft,Super Area,2.57 Cr,Possession by Jan'29
433742,4 BHK,2662 sq.ft,Super Area,3.08 Cr,Possession by Jan'29
274711,3 BHK,1545 sq.ft,Super Area,1.53 Cr,Possession by Jun'24
274711,3 BHK,1550 sq.ft,Super Area,1.55 Cr,Possession by Jun'24
274711,3 BHK,1605 sq.ft,Super Area,1.62 Cr,Possession by Jun'24
274711,2 BHK,1230 sq.ft,Super Area,1.25 Cr,Possession by Jun'24
274711,2 BHK,1260 sq.ft,Super Area,1.28 Cr,Possession by Jun'24
413380,3 BHK,1029 sq.ft,Super Area,93.8 Lac,Possession by Dec'27
413380,3 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'27
413380,3 BHK,1178 sq.ft,Super Area,1.07 Cr,Possession by Dec'27
413380,3 BHK,1213 sq.ft,Super Area,1.10 Cr,Possession by Dec'27
413380,3 BHK,1550 sq.ft,Super Area,1.41 Cr,Possession by Dec'27
413380,3 BHK,3000 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
413380,2 BHK,827 sq.ft,Super Area,75.4 Lac,Possession by Dec'27
413380,2 BHK,870 sq.ft,Super Area,79.3 Lac,Possession by Dec'27
413380,2 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'27
413380,4 BHK,2175 sq.ft,Super Area,1.98 Cr,Possession by Dec'27
413380,4 BHK,2349 sq.ft,Super Area,2.14 Cr,Possession by Dec'27
413380,4 BHK,2350 sq.ft,Super Area,2.14 Cr,Possession by Dec'27
413380,4 BHK,2516 sq.ft,Super Area,2.29 Cr,Possession by Dec'27
413380,4 BHK,2677 sq.ft,Super Area,2.44 Cr,Possession by Dec'27
413380,4 BHK,3119 sq.ft,Super Area,2.84 Cr,Possession by Dec'27
413380,1 BHK,551 sq.ft,Super Area,50.3 Lac,Possession by Dec'27
413380,1 BHK,559 sq.ft,Super Area,51 Lac,Possession by Dec'27
430075,3 BHK,2004 sq.ft,Super Area,2.78 Cr,Possession by Dec'28
430075,3 BHK,2005 sq.ft,Super Area,2.84 Cr,Possession by Dec'28
430075,3 BHK,2013 sq.ft,Super Area,2.85 Cr,Possession by Dec'28
430075,3 BHK,2020 sq.ft,Super Area,2.86 Cr,Possession by Dec'28
430075,3 BHK,2121 sq.ft,Super Area,3.01 Cr,Possession by Dec'28
430075,3 BHK,2226 sq.ft,Super Area,3.16 Cr,Possession by Dec'28
430075,3 BHK,2228 sq.ft,Super Area,3.16 Cr,Possession by Dec'28
430075,3 BHK,2244 sq.ft,Super Area,3.18 Cr,Possession by Dec'28
430075,3 BHK,2267 sq.ft,Super Area,3.21 Cr,Possession by Dec'28
430075,3 BHK,2401 sq.ft,Super Area,3.40 Cr,Possession by Dec'28
430075,3 BHK,2414 sq.ft,Super Area,3.42 Cr,Possession by Dec'28
430075,3 BHK,2482 sq.ft,Super Area,3.49 Cr,Possession by Dec'28
430075,3 BHK,2490 sq.ft,Super Area,3.52 Cr,Possession by Dec'28
430075,5 BHK,2540 sq.ft,Super Area,3.60 Cr,Possession by Dec'28
430075,5 BHK,3503 sq.ft,Super Area,4.97 Cr,Possession by Dec'28
430075,5 BHK,3540 sq.ft,Super Area,5.02 Cr,Possession by Dec'28
430075,5 BHK,3544 sq.ft,Super Area,5.03 Cr,Possession by Dec'28
430075,5 BHK,3688 sq.ft,Super Area,5.23 Cr,Possession by Dec'28
430075,5 BHK,3692 sq.ft,Super Area,5.24 Cr,Possession by Dec'28
430075,5 BHK,3698 sq.ft,Super Area,5.25 Cr,Possession by Dec'28
430075,5 BHK,3892 sq.ft,Super Area,5.52 Cr,Possession by Dec'28
430075,4 BHK,2187 sq.ft,Super Area,3.10 Cr,Possession by Dec'28
430075,4 BHK,2225 sq.ft,Super Area,3.15 Cr,Possession by Dec'28
430075,4 BHK,2240 sq.ft,Super Area,3.18 Cr,Possession by Dec'28
430075,4 BHK,2267 sq.ft,Super Area,3.21 Cr,Possession by Dec'28
430075,4 BHK,2314 sq.ft,Super Area,3.28 Cr,Possession by Dec'28
430075,4 BHK,2353 sq.ft,Super Area,3.34 Cr,Possession by Dec'28
