XID,Project Name,Configuration,List Item,Price
423949,Novo Gardenia,"3 BHK Apartment
1.3 Cr - 1.55 Cr",1790 SQ.FT,"₹ 1.55 Cr
i"
426710,Isha Hilife,"2 BHK Apartment
69.06 L - 97.56 L",841 SQ.FT,"₹ 69.06 L
i"
426710,Isha Hilife,"2 BHK Apartment
69.06 L - 97.56 L",844 SQ.FT,"₹ 69.28 L
i"
426710,Isha Hilife,"2 BHK Apartment
69.06 L - 97.56 L",1221 SQ.FT,"₹ 97.56 L
i"
426710,Isha Hilife,"3 BHK Apartment
1.16 Cr - 1.22 Cr",1465 SQ.FT,"₹ 1.16 Cr
i"
426710,Isha Hilife,"3 BHK Apartment
1.16 Cr - 1.22 Cr",1539 SQ.FT,"₹ 1.22 Cr
i"
424173,SORA & SAKI,"3 BHK Apartment
1.85 Cr - 1.99 Cr",1670 SQ.FT,₹ 1.85 Cr
424173,SORA & SAKI,"3 BHK Apartment
1.85 Cr - 1.99 Cr",1785 SQ.FT,₹ 1.99 Cr
424173,SORA & SAKI,"4 BHK Apartment
2.5 Cr",2168 SQ.FT,₹ 2.5 Cr
16778,HM Indigo,2 BHK Apartment,1265 SQ.FT,₹ 86.65 L
16778,HM Indigo,2 BHK Apartment,1332 SQ.FT,Price on Request
16778,HM Indigo,2 BHK Apartment,1377 SQ.FT,₹ 94.32 L
16778,HM Indigo,2 BHK Apartment,1378 SQ.FT,Price on Request
16778,HM Indigo,2 BHK Apartment,1395 SQ.FT,₹ 95.56 L
16778,HM Indigo,2 BHK Apartment,1466 SQ.FT,₹ 1.0 Cr
16778,HM Indigo,3 BHK Apartment,1559 SQ.FT,₹ 1.07 Cr
16778,HM Indigo,3 BHK Apartment,1595 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1624 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1660 SQ.FT,₹ 1.14 Cr
16778,HM Indigo,3 BHK Apartment,1704 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1719 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1780 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1814 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1846 SQ.FT,Price on Request
16778,HM Indigo,3 BHK Apartment,1994 SQ.FT,₹ 1.37 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",3931 SQ.FT,₹ 1.08 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",4114 SQ.FT,₹ 1.13 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",4369 SQ.FT,₹ 1.2 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",4821 SQ.FT,₹ 1.33 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",5152 SQ.FT,₹ 1.42 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",5305 SQ.FT,₹ 1.46 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",5395 SQ.FT,₹ 1.48 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",5813 SQ.FT,₹ 1.6 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",6331 SQ.FT,₹ 1.74 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",6540 SQ.FT,₹ 1.8 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",6590 SQ.FT,₹ 1.81 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",6847 SQ.FT,₹ 1.88 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",7052 SQ.FT,₹ 1.94 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",7942 SQ.FT,₹ 2.18 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",8959 SQ.FT,₹ 2.46 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",10026 SQ.FT,₹ 2.76 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",11680 SQ.FT,₹ 3.21 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",12170 SQ.FT,₹ 3.35 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",12216 SQ.FT,₹ 3.36 Cr
430976,Rewild Doddaballapura,"Plot
1.08 Cr - 3.68 Cr",13372 SQ.FT,₹ 3.68 Cr
337047,Florenza,"2 BHK Apartment
1.35 Cr",1321 SQ.FT,"₹ 1.35 Cr
i"
337047,Florenza,"2 BHK Apartment
1.35 Cr",1310 SQ.FT,"₹ 1.35 Cr
i"
426888,United Sai Silicon Heights,"2 BHK Apartment
1.41 Cr",1300 SQ.FT,"₹ 1.41 Cr
i"
426888,United Sai Silicon Heights,"2 BHK Apartment
1.41 Cr",1205 SQ.FT,"₹ 1.41 Cr
i"
426888,United Sai Silicon Heights,"3 BHK Apartment
1.61 Cr - 2.25 Cr",1425 SQ.FT,"₹ 1.61 Cr
i"
426888,United Sai Silicon Heights,"3 BHK Apartment
1.61 Cr - 2.25 Cr",1750 SQ.FT,"₹ 2.25 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",2000 SQ.FT,"₹ 2.65 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",2200 SQ.FT,"₹ 2.9 Cr
i"
426888,United Sai Silicon Heights,"4 BHK Apartment
2.65 Cr - 4.1 Cr",3000 SQ.FT,"₹ 4.1 Cr
i"
293775,SB Skanda Lake Front,"2 BHK Apartment
1.26 Cr",1290 SQ.FT,₹ 1.26 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1460 SQ.FT,₹ 1.43 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1470 SQ.FT,₹ 1.44 Cr
293775,SB Skanda Lake Front,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1570 SQ.FT,₹ 1.54 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1580 SQ.FT,₹ 1.55 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1640 SQ.FT,₹ 1.61 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1685 SQ.FT,₹ 1.65 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1740 SQ.FT,Price on Request
293775,SB Skanda Lake Front,3 BHK Apartment,1750 SQ.FT,Price on Request
293775,SB Skanda Lake Front,3 BHK Apartment,1770 SQ.FT,₹ 1.73 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1780 SQ.FT,₹ 1.74 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1785 SQ.FT,₹ 1.75 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1815 SQ.FT,₹ 1.78 Cr
293775,SB Skanda Lake Front,3 BHK Apartment,1885 SQ.FT,₹ 1.85 Cr
302349,Temple Tree,"2 BHK Apartment
1.51 Cr",1455 SQ.FT,"₹ 1.51 Cr
i"
302349,Temple Tree,"2.5 BHK Apartment
1.63 Cr - 1.69 Cr",1575 SQ.FT,"₹ 1.63 Cr
i"
302349,Temple Tree,"2.5 BHK Apartment
1.63 Cr - 1.69 Cr",1635 SQ.FT,"₹ 1.69 Cr
i"
302349,Temple Tree,"3 BHK Apartment
1.73 Cr - 1.82 Cr",1675 SQ.FT,"₹ 1.73 Cr
i"
302349,Temple Tree,"3 BHK Apartment
1.73 Cr - 1.82 Cr",1765 SQ.FT,"₹ 1.82 Cr
i"
302349,Temple Tree,"3 BHK Apartment
1.73 Cr - 1.82 Cr",1770 SQ.FT,"₹ 1.82 Cr
i"
9704,Gopalan Olympia,"2 BHK Apartment
76.82 L - 85.28 L",1030 SQ.FT,₹ 76.82 L
9704,Gopalan Olympia,"2 BHK Apartment
76.82 L - 85.28 L",980 SQ.FT,₹ 82.29 L
9704,Gopalan Olympia,"2 BHK Apartment
76.82 L - 85.28 L",985 SQ.FT,₹ 82.67 L
9704,Gopalan Olympia,"2 BHK Apartment
76.82 L - 85.28 L",1020 SQ.FT,₹ 85.28 L
9704,Gopalan Olympia,"3 BHK Apartment
1.13 Cr",1360 SQ.FT,₹ 1.13 Cr
403481,Brigade Calista,"2 BHK Apartment
1.12 Cr",1150 SQ.FT,₹ 1.12 Cr
403481,Brigade Calista,"3 BHK Apartment
1.37 Cr",1400 SQ.FT,₹ 1.37 Cr
426786,Casagrand Casablanca,"2 BHK Apartment
90 L - 1.16 Cr",1266 SQ.FT,"₹ 90.0 L
i"
426786,Casagrand Casablanca,"2 BHK Apartment
90 L - 1.16 Cr",1639 SQ.FT,"₹ 1.16 Cr
i"
426786,Casagrand Casablanca,"3 BHK Apartment
1.36 Cr",1982 SQ.FT,"₹ 1.36 Cr
i"
426786,Casagrand Casablanca,"4 BHK Apartment
2.26 Cr",3039 SQ.FT,"₹ 2.26 Cr
i"
426786,Casagrand Casablanca,"5 BHK Apartment
3.13 Cr",3987 SQ.FT,"₹ 3.13 Cr
i"
426786,Casagrand Casablanca,"5 BHK Penthouse
3.37 Cr - 3.43 Cr",3800 SQ.FT,"₹ 3.37 Cr
i"
426786,Casagrand Casablanca,"5 BHK Penthouse
3.37 Cr - 3.43 Cr",3884 SQ.FT,"₹ 3.43 Cr
i"
331133,Brigade El Dorado,"1 BHK Apartment
49 L",323 SQ.FT,"₹ 49.0 L
i"
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",693 SQ.FT,₹ 67.92 L
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",696 SQ.FT,₹ 68.21 L
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",711 SQ.FT,₹ 69.68 L
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",722 SQ.FT,₹ 70.76 L
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",732 SQ.FT,₹ 71.74 L
421530,DS Max Sista Grand,"2 BHK Apartment
67.92 L - 72.04 L",735 SQ.FT,₹ 72.04 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",711 SQ.FT,₹ 69.68 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",910 SQ.FT,₹ 89.18 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",948 SQ.FT,₹ 92.9 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",949 SQ.FT,₹ 93.0 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",954 SQ.FT,₹ 93.49 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",959 SQ.FT,₹ 93.98 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",966 SQ.FT,₹ 94.67 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",967 SQ.FT,₹ 94.77 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",978 SQ.FT,₹ 95.84 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",987 SQ.FT,₹ 96.73 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",991 SQ.FT,₹ 97.12 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",993 SQ.FT,₹ 97.31 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1002 SQ.FT,₹ 98.2 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1010 SQ.FT,₹ 98.98 L
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1033 SQ.FT,₹ 1.01 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1067 SQ.FT,₹ 1.05 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1074 SQ.FT,₹ 1.05 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1108 SQ.FT,₹ 1.09 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1117 SQ.FT,₹ 1.09 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1124 SQ.FT,₹ 1.1 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1150 SQ.FT,₹ 1.13 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1246 SQ.FT,₹ 1.22 Cr
421530,DS Max Sista Grand,"3 BHK Apartment
69.68 L - 1.39 Cr",1414 SQ.FT,₹ 1.39 Cr
421530,DS Max Sista Grand,"4 BHK Apartment
1.23 Cr - 1.39 Cr",1253 SQ.FT,₹ 1.23 Cr
421530,DS Max Sista Grand,"4 BHK Apartment
1.23 Cr - 1.39 Cr",1279 SQ.FT,₹ 1.25 Cr
421530,DS Max Sista Grand,"4 BHK Apartment
1.23 Cr - 1.39 Cr",1414 SQ.FT,₹ 1.39 Cr
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1000 SQ.FT,₹ 59.63 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1025 SQ.FT,₹ 61.12 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1028 SQ.FT,₹ 61.3 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1061 SQ.FT,₹ 63.27 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1089 SQ.FT,₹ 64.94 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1101 SQ.FT,₹ 65.65 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1105 SQ.FT,₹ 65.89 L
372347,DS Max Sahara,"2 BHK Apartment
59.63 L - 67.08 L",1125 SQ.FT,₹ 67.08 L
384290,Godrej Park Retreat,"1 BHK Apartment
63.5 L - 64.06 L",369 SQ.FT,₹ 63.5 L
384290,Godrej Park Retreat,"1 BHK Apartment
63.5 L - 64.06 L",372 SQ.FT,₹ 64.06 L
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",592 SQ.FT,₹ 1.02 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",600 SQ.FT,₹ 1.03 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",651 SQ.FT,₹ 1.12 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",659 SQ.FT,₹ 1.13 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",659 SQ.FT,₹ 1.13 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",660 SQ.FT,₹ 1.14 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",667 SQ.FT,₹ 1.15 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",668 SQ.FT,₹ 1.15 Cr
384290,Godrej Park Retreat,"2 BHK Apartment
1.02 Cr - 1.33 Cr",681 SQ.FT,₹ 1.17 Cr
384290,Godrej Park Retreat,"3 BHK Apartment
1.31 Cr - 1.78 Cr",758 SQ.FT,₹ 1.31 Cr
384290,Godrej Park Retreat,"3 BHK Apartment
1.31 Cr - 1.78 Cr",759 SQ.FT,₹ 1.31 Cr
384290,Godrej Park Retreat,"4 BHK Apartment
3.7 Cr",2150 SQ.FT,₹ 3.7 Cr
430414,Sree Adithya Lotus Park,"2 BHK Apartment
81.52 L - 83.12 L",1173 SQ.FT,₹ 81.52 L
430414,Sree Adithya Lotus Park,"2 BHK Apartment
81.52 L - 83.12 L",1196 SQ.FT,₹ 83.12 L
430414,Sree Adithya Lotus Park,"3 BHK Apartment
96.88 L - 1.13 Cr",1394 SQ.FT,₹ 96.88 L
430414,Sree Adithya Lotus Park,"3 BHK Apartment
96.88 L - 1.13 Cr",1577 SQ.FT,₹ 1.1 Cr
430414,Sree Adithya Lotus Park,"3 BHK Apartment
96.88 L - 1.13 Cr",1620 SQ.FT,₹ 1.13 Cr
396679,Jupiter Homes,2 BHK Apartment,592 SQ.FT,Price on Request
396679,Jupiter Homes,2 BHK Apartment,646 SQ.FT,Price on Request
422150,Godrej Woodscapes,"2 BHK Apartment
1.28 Cr",1285 SQ.FT,₹ 1.28 Cr
422150,Godrej Woodscapes,3 BHK Apartment,1429 SQ.FT,Price on Request
422150,Godrej Woodscapes,3 BHK Apartment,1700 SQ.FT,₹ 1.69 Cr
422150,Godrej Woodscapes,3 BHK Apartment,1718 SQ.FT,Price on Request
422150,Godrej Woodscapes,3 BHK Apartment,1748 SQ.FT,₹ 1.74 Cr
422150,Godrej Woodscapes,3 BHK Apartment,1824 SQ.FT,₹ 1.81 Cr
422150,Godrej Woodscapes,3 BHK Apartment,1874 SQ.FT,₹ 1.86 Cr
422150,Godrej Woodscapes,3 BHK Apartment,1907 SQ.FT,₹ 1.9 Cr
422150,Godrej Woodscapes,3 BHK Apartment,2027 SQ.FT,₹ 2.02 Cr
422150,Godrej Woodscapes,3 BHK Apartment,2290 SQ.FT,₹ 2.28 Cr
422150,Godrej Woodscapes,3 BHK Apartment,2436 SQ.FT,Price on Request
422150,Godrej Woodscapes,3 BHK Apartment,2473 SQ.FT,₹ 2.46 Cr
422150,Godrej Woodscapes,"3.5 BHK Apartment
2.35 Cr - 2.42 Cr",2359 SQ.FT,₹ 2.35 Cr
422150,Godrej Woodscapes,"3.5 BHK Apartment
2.35 Cr - 2.42 Cr",2435 SQ.FT,₹ 2.42 Cr
422150,Godrej Woodscapes,4 BHK Apartment,2742 SQ.FT,₹ 2.73 Cr
422150,Godrej Woodscapes,4 BHK Apartment,2846 SQ.FT,₹ 2.83 Cr
422150,Godrej Woodscapes,4 BHK Apartment,2898 SQ.FT,₹ 2.88 Cr
422150,Godrej Woodscapes,4 BHK Apartment,2899 SQ.FT,Price on Request
422150,Godrej Woodscapes,4 BHK Apartment,2907 SQ.FT,₹ 2.89 Cr
422150,Godrej Woodscapes,4 BHK Apartment,2908 SQ.FT,Price on Request
249607,L And T Raintree Boulevard,1 BHK Apartment,885 SQ.FT,Price on Request
249607,L And T Raintree Boulevard,3 BHK Apartment,934 SQ.FT,₹ 2.02 Cr
249607,L And T Raintree Boulevard,3 BHK Apartment,1117 SQ.FT,₹ 2.41 Cr
249607,L And T Raintree Boulevard,3 BHK Apartment,1134 SQ.FT,₹ 2.45 Cr
249607,L And T Raintree Boulevard,3 BHK Apartment,1229 SQ.FT,Price on Request
249607,L And T Raintree Boulevard,3 BHK Apartment,1336 SQ.FT,₹ 2.89 Cr
249607,L And T Raintree Boulevard,3 BHK Apartment,1345 SQ.FT,₹ 2.91 Cr
249607,L And T Raintree Boulevard,3 BHK Apartment,1593 SQ.FT,Price on Request
249607,L And T Raintree Boulevard,"4 BHK Apartment
3.71 Cr - 4.11 Cr",1718 SQ.FT,₹ 3.71 Cr
249607,L And T Raintree Boulevard,"4 BHK Apartment
3.71 Cr - 4.11 Cr",1718 SQ.FT,₹ 3.71 Cr
249607,L And T Raintree Boulevard,"4 BHK Apartment
3.71 Cr - 4.11 Cr",1851 SQ.FT,₹ 4.0 Cr
249607,L And T Raintree Boulevard,"4 BHK Apartment
3.71 Cr - 4.11 Cr",1861 SQ.FT,₹ 4.02 Cr
249607,L And T Raintree Boulevard,"4 BHK Apartment
3.71 Cr - 4.11 Cr",1902 SQ.FT,₹ 4.11 Cr
368900,Prestige Waterford,"1 BHK Apartment
1.31 Cr - 1.33 Cr",421 SQ.FT,₹ 1.31 Cr
368900,Prestige Waterford,"1 BHK Apartment
1.31 Cr - 1.33 Cr",413 SQ.FT,₹ 1.31 Cr
368900,Prestige Waterford,"1 BHK Apartment
1.31 Cr - 1.33 Cr",416 SQ.FT,₹ 1.33 Cr
368900,Prestige Waterford,"2 BHK Apartment
3.15 Cr - 3.53 Cr",999 SQ.FT,₹ 3.15 Cr
368900,Prestige Waterford,"2 BHK Apartment
3.15 Cr - 3.53 Cr",999 SQ.FT,₹ 3.16 Cr
368900,Prestige Waterford,"2 BHK Apartment
3.15 Cr - 3.53 Cr",1024 SQ.FT,₹ 3.22 Cr
368900,Prestige Waterford,"2 BHK Apartment
3.15 Cr - 3.53 Cr",1024 SQ.FT,₹ 3.22 Cr
368900,Prestige Waterford,"2 BHK Apartment
3.15 Cr - 3.53 Cr",1114 SQ.FT,₹ 3.53 Cr
368900,Prestige Waterford,"2.5 BHK Apartment
3.53 Cr",1128 SQ.FT,₹ 3.53 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1197 SQ.FT,₹ 3.7 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1197 SQ.FT,₹ 3.7 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1209 SQ.FT,₹ 3.72 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1368 SQ.FT,₹ 4.22 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1382 SQ.FT,₹ 4.22 Cr
368900,Prestige Waterford,"3 BHK Apartment
3.7 Cr - 4.29 Cr",1380 SQ.FT,₹ 4.29 Cr
368900,Prestige Waterford,"4 BHK Apartment
5.26 Cr - 5.32 Cr",1740 SQ.FT,₹ 5.26 Cr
368900,Prestige Waterford,"4 BHK Apartment
5.26 Cr - 5.32 Cr",1757 SQ.FT,₹ 5.32 Cr
394931,Raj High Gardens,"1 BHK Apartment
60.75 L",675 SQ.FT,₹ 60.75 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",880 SQ.FT,₹ 79.2 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",965 SQ.FT,₹ 86.85 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",975 SQ.FT,₹ 87.75 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",985 SQ.FT,₹ 88.65 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",1000 SQ.FT,₹ 90.0 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",1065 SQ.FT,₹ 95.85 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",1090 SQ.FT,₹ 98.1 L
394931,Raj High Gardens,"2 BHK Apartment
79.2 L - 1.01 Cr",1120 SQ.FT,₹ 1.01 Cr
394931,Raj High Gardens,"3 BHK Apartment
1.33 Cr - 1.52 Cr",1480 SQ.FT,₹ 1.33 Cr
394931,Raj High Gardens,"3 BHK Apartment
1.33 Cr - 1.52 Cr",1500 SQ.FT,₹ 1.35 Cr
394931,Raj High Gardens,"3 BHK Apartment
1.33 Cr - 1.52 Cr",1500 SQ.FT,₹ 1.35 Cr
394931,Raj High Gardens,"3 BHK Apartment
1.33 Cr - 1.52 Cr",1655 SQ.FT,₹ 1.49 Cr
394931,Raj High Gardens,"3 BHK Apartment
1.33 Cr - 1.52 Cr",1685 SQ.FT,₹ 1.52 Cr
417614,Manjunatha MGR Windsor Gardens,"2 BHK Apartment
1.1 Cr - 1.18 Cr",1210 SQ.FT,"₹ 1.1 Cr
i"
417614,Manjunatha MGR Windsor Gardens,"2 BHK Apartment
1.1 Cr - 1.18 Cr",1310 SQ.FT,"₹ 1.18 Cr
i"
417614,Manjunatha MGR Windsor Gardens,"3 BHK Apartment
1.37 Cr - 1.55 Cr",1530 SQ.FT,"₹ 1.37 Cr
i"
417614,Manjunatha MGR Windsor Gardens,"3 BHK Apartment
1.37 Cr - 1.55 Cr",1685 SQ.FT,"₹ 1.5 Cr
i"
417614,Manjunatha MGR Windsor Gardens,"3 BHK Apartment
1.37 Cr - 1.55 Cr",1720 SQ.FT,"₹ 1.53 Cr
i"
417614,Manjunatha MGR Windsor Gardens,"3 BHK Apartment
1.37 Cr - 1.55 Cr",1740 SQ.FT,"₹ 1.55 Cr
i"
422453,ASSETZ 66 & SHIBUI,"3 BHK Apartment
3.25 Cr",2154 SQ.FT,"₹ 3.25 Cr
i"
422453,ASSETZ 66 & SHIBUI,"4 BHK Apartment
4.28 Cr",3044 SQ.FT,"₹ 4.28 Cr
i"
334919,GP Aditya,"2 BHK Apartment
1.78 Cr",1225 SQ.FT,"₹ 1.78 Cr
i"
334919,GP Aditya,"3 BHK Apartment
2.66 Cr - 2.72 Cr",1850 SQ.FT,"₹ 2.66 Cr
i"
334919,GP Aditya,"3 BHK Apartment
2.66 Cr - 2.72 Cr",1895 SQ.FT,"₹ 2.72 Cr
i"
306817,Concorde Hill Crest,"Plot
21 L - 70 L",1200 SQ.FT,₹ 21.0 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",1500 SQ.FT,₹ 26.25 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",2400 SQ.FT,₹ 42.0 L
306817,Concorde Hill Crest,"Plot
21 L - 70 L",4000 SQ.FT,₹ 70.0 L
425506,Casagrand Amor,"3 BHK Apartment
1.2 Cr",1697 SQ.FT,"₹ 1.2 Cr
i"
425506,Casagrand Amor,"3 BHK Apartment
1.2 Cr",1699 SQ.FT,"₹ 1.2 Cr
i"
427907,Brigade Insignia,"2.5 BHK Apartment
2.97 Cr",1386 SQ.FT,₹ 2.97 Cr
427907,Brigade Insignia,"3 BHK Apartment
3.36 Cr - 5.31 Cr",1571 SQ.FT,₹ 3.36 Cr
427907,Brigade Insignia,"3 BHK Apartment
3.36 Cr - 5.31 Cr",1829 SQ.FT,₹ 3.91 Cr
427907,Brigade Insignia,"3 BHK Apartment
3.36 Cr - 5.31 Cr",2145 SQ.FT,₹ 4.59 Cr
427907,Brigade Insignia,"3 BHK Apartment
3.36 Cr - 5.31 Cr",2481 SQ.FT,₹ 5.31 Cr
427907,Brigade Insignia,"3.5 BHK Apartment
3.03 Cr - 3.69 Cr",1415 SQ.FT,₹ 3.03 Cr
427907,Brigade Insignia,"3.5 BHK Apartment
3.03 Cr - 3.69 Cr",1724 SQ.FT,₹ 3.69 Cr
427907,Brigade Insignia,"4 BHK Apartment
4.42 Cr - 6.56 Cr",2066 SQ.FT,₹ 4.42 Cr
427907,Brigade Insignia,"4 BHK Apartment
4.42 Cr - 6.56 Cr",2180 SQ.FT,₹ 4.66 Cr
427907,Brigade Insignia,"4 BHK Apartment
4.42 Cr - 6.56 Cr",3066 SQ.FT,₹ 6.56 Cr
427907,Brigade Insignia,"5 BHK Duplex
5.66 Cr - 7.66 Cr",2648 SQ.FT,₹ 5.66 Cr
427907,Brigade Insignia,"5 BHK Duplex
5.66 Cr - 7.66 Cr",3582 SQ.FT,₹ 7.66 Cr
427907,Brigade Insignia,"5 BHK Apartment
6.58 Cr - 9.31 Cr",3075 SQ.FT,₹ 6.58 Cr
427907,Brigade Insignia,"5 BHK Apartment
6.58 Cr - 9.31 Cr",3589 SQ.FT,₹ 7.68 Cr
