XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R403482,3 BHK,1587 sq.ft,Super Area,1.04 Cr,Possession by Jun'28
R403482,2 BHK,732 sq.ft,Super Area,72 Lac,Possession by Jun'28
R403482,2 BHK,800 sq.ft,Super Area,80 Lac,Possession by Jun'28
R403482,2 BHK,840 sq.ft,Super Area,74.7 Lac,Possession by Jun'28
R403482,2 BHK,1128 sq.ft,Super Area,74.4 Lac,Possession by Jun'28
R403482,2 BHK,1155 sq.ft,Super Area,74.4 Lac,Possession by Jun'28
R403482,2 BHK,1379 sq.ft,Super Area,74.4 Lac,Possession by Jun'28
R403482,5 BHK,2300 sq.ft,Super Area,3.50 Cr,Possession by Jun'28
R403482,4 BHK,1700 sq.ft,Super Area,1.85 Cr,Possession by Jun'28
R403699,3 BHK,1039 sq.ft,Super Area,7.99 Cr,Possession by Dec'28
R403699,3 BHK,1044 sq.ft,Super Area,8.03 Cr,Possession by Dec'28
R403699,3 BHK,1410 sq.ft,Super Area,10.85 Cr,Possession by Dec'28
R403699,3 BHK,1496 sq.ft,Super Area,11.51 Cr,Possession by Dec'28
R403725,3 BHK,1728 sq.ft,Super Area,1.55 Cr,Possession by Mar'26
R403725,3 BHK,1732 sq.ft,Super Area,1.55 Cr,Possession by Mar'26
R403725,3 BHK,1785 sq.ft,Super Area,1.60 Cr,Possession by Mar'26
R403725,3 BHK,1790 sq.ft,Super Area,1.60 Cr,Possession by Mar'26
R403725,2 BHK,1790 sq.ft,Super Area,1.60 Cr,Possession by Mar'26
R403725,4 BHK,2322 sq.ft,Super Area,2.08 Cr,Possession by Mar'26
R403725,4 BHK,2355 sq.ft,Super Area,2.11 Cr,Possession by Mar'26
R403760,3 BHK,2300 sq.ft,Super Area,1.14 Cr,Possession by Dec'27
R403760,3 BHK,2358 sq.ft,Super Area,1.17 Cr,Possession by Dec'27
R403760,4 BHK,2947 sq.ft,Super Area,1.47 Cr,Possession by Dec'27
R403847,Residential plot,981 sq.ft,Super Area,85 Lac,Possession by Aug'27
R403847,Residential plot,1062 sq.ft,Super Area,92 Lac,Possession by Aug'27
R403847,Residential plot,1080 sq.ft,Super Area,93.6 Lac,Possession by Aug'27
R403847,Residential plot,1143 sq.ft,Super Area,99.1 Lac,Possession by Aug'27
R403847,Residential plot,1152 sq.ft,Super Area,76.8 Lac,Possession by Aug'27
R403847,Residential plot,1170 sq.ft,Super Area,1.01 Cr,Possession by Aug'27
R403847,Residential plot,1278 sq.ft,Super Area,1.10 Cr,Possession by Aug'27
R403847,Residential plot,1350 sq.ft,Super Area,1.17 Cr,Possession by Aug'27
R403847,Residential plot,1422 sq.ft,Super Area,1.23 Cr,Possession by Aug'27
R404068,3 BHK,1605 sq.ft,Super Area,2.60 Cr,Possession by Jan'28
R404068,3 BHK,1665 sq.ft,Super Area,2.75 Cr,Possession by Jan'28
R404068,3 BHK,1825 sq.ft,Super Area,3.01 Cr,Possession by Jan'28
R404068,3 BHK,1868 sq.ft,Super Area,3.71 Cr,Possession by Jan'28
R404068,3 BHK,1895 sq.ft,Super Area,3.77 Cr,Possession by Jan'28
R404068,3 BHK,2080 sq.ft,Super Area,3.40 Cr,Possession by Jan'28
R404068,3 BHK,2170 sq.ft,Super Area,3.55 Cr,Possession by Jan'28
R404068,3 BHK,2670 sq.ft,Super Area,5 Cr,Possession by Jan'28
R404068,4 BHK,2305 sq.ft,Super Area,3.80 Cr,Possession by Jan'28
R404068,4 BHK,2400 sq.ft,Super Area,4 Cr,Possession by Jan'28
R404068,4 BHK,2670 sq.ft,Super Area,4.45 Cr,Possession by Jan'28
R404103,2 BHK,608 sq.ft,Super Area,51 Lac,Possession by Dec'29
R404103,2 BHK,614 sq.ft,Super Area,51.5 Lac,Possession by Dec'29
R404103,2 BHK,634 sq.ft,Super Area,52.5 Lac,Possession by Dec'29
R404103,2 BHK,637 sq.ft,Super Area,52.8 Lac,Possession by Dec'29
R404103,2 BHK,644 sq.ft,Super Area,53.5 Lac,Possession by Dec'29
R404103,1 BHK,469 sq.ft,Super Area,37.4 Lac,Possession by Dec'29
R404456,3 BHK,1140 sq.ft,Super Area,1.75 Cr,Possession by Nov'27
R404456,3 BHK,1235 sq.ft,Super Area,1.89 Cr,Possession by Nov'27
R404456,3 BHK,1273 sq.ft,Super Area,1.95 Cr,Possession by Nov'27
R404456,3 BHK,1328 sq.ft,Super Area,2.04 Cr,Possession by Nov'27
R404456,3 BHK,1335 sq.ft,Super Area,2.05 Cr,Possession by Nov'27
R404456,3 BHK,1420 sq.ft,Super Area,2.18 Cr,Possession by Nov'27
R404456,3 BHK,1496 sq.ft,Super Area,2.30 Cr,Possession by Nov'27
R404456,3 BHK,1510 sq.ft,Super Area,2.32 Cr,Possession by Nov'27
R404456,3 BHK,1530 sq.ft,Super Area,2.35 Cr,Possession by Nov'27
R404456,2 BHK,952 sq.ft,Super Area,1.52 Cr,Possession by Nov'27
R404456,2 BHK,981 sq.ft,Super Area,1.57 Cr,Possession by Nov'27
R404456,2 BHK,1116 sq.ft,Super Area,1.79 Cr,Possession by Nov'27
R404456,2 BHK,1118 sq.ft,Super Area,1.79 Cr,Possession by Nov'27
R404540,3 BHK,1868 sq.ft,Super Area,1.30 Cr,Possession by Mar'27
R404540,3 BHK,1870 sq.ft,Super Area,1.30 Cr,Possession by Mar'27
R404540,3 BHK,2180 sq.ft,Super Area,1.52 Cr,Possession by Mar'27
R404540,3 BHK,2182 sq.ft,Super Area,1.52 Cr,Possession by Mar'27
R404540,3 BHK,2186 sq.ft,Super Area,1.53 Cr,Possession by Mar'27
R404540,3 BHK,2190 sq.ft,Super Area,1.53 Cr,Possession by Mar'27
R404540,3 BHK,2195 sq.ft,Super Area,1.53 Cr,Possession by Mar'27
R404561,3 BHK,1037 sq.ft,Super Area,42.4 Lac,Possession by Dec'26
R404561,3 BHK,1042 sq.ft,Super Area,42.6 Lac,Possession by Dec'26
R404561,3 BHK,1108 sq.ft,Super Area,45.3 Lac,Possession by Dec'26
R404561,2 BHK,878 sq.ft,Super Area,35.9 Lac,Possession by Dec'26
R404561,2 BHK,902 sq.ft,Super Area,36.9 Lac,Possession by Dec'26
R404561,2 BHK,929 sq.ft,Super Area,38 Lac,Possession by Dec'26
R404772,3 BHK,2129 sq.ft,Super Area,3.83 Cr,Possession by Mar'26
R404772,3 BHK,2333 sq.ft,Super Area,4.20 Cr,Possession by Mar'26
R404772,3 BHK,2129 sq.ft,Super Area,3.39 Cr,Possession by Mar'26
R404901,3 BHK,816 sq.ft,Super Area,37 Lac,Possession by Dec'27
R404901,1 BHK,370 sq.ft,Super Area,17.5 Lac,Possession by Dec'27
R404901,1 BHK,416 sq.ft,Super Area,19 Lac,Possession by Dec'27
R404901,1 BHK,427 sq.ft,Super Area,20 Lac,Possession by Dec'27
R404929,3 BHK,1019 sq.ft,Super Area,3.15 Cr,Possession by Dec'28
R404929,3 BHK,1068 sq.ft,Super Area,3.30 Cr,Possession by Dec'28
R404929,2 BHK,718 sq.ft,Super Area,2.22 Cr,Possession by Dec'28
R404929,2 BHK,744 sq.ft,Super Area,2.30 Cr,Possession by Dec'28
R405058,3 BHK,790 sq.ft,Super Area,1.87 Cr,Possession by Aug'29
R405058,3 BHK,814 sq.ft,Super Area,1.92 Cr,Possession by Aug'29
R405058,3 BHK,855 sq.ft,Super Area,2.02 Cr,Possession by Aug'29
R405058,3 BHK,894 sq.ft,Super Area,2.11 Cr,Possession by Aug'29
R405058,2 BHK,615 sq.ft,Super Area,1.45 Cr,Possession by Aug'29
R405058,2 BHK,711 sq.ft,Super Area,1.68 Cr,Possession by Aug'29
R405181,Penthouse,6596 sq.ft,Super Area,10.54 Cr,Possession by Feb'31
R405181,3 BHK,1550 sq.ft,Super Area,2.79 Cr,Possession by Feb'31
R405181,3 BHK,1668 sq.ft,Super Area,3 Cr,Possession by Feb'31
R405181,3 BHK,1925 sq.ft,Super Area,2.48 Cr,Possession by Feb'31
R405181,3 BHK,2090 sq.ft,Super Area,2.92 Cr,Possession by Feb'31
R405181,3 BHK,2098 sq.ft,Super Area,3.35 Cr,Possession by Feb'31
R405181,3 BHK,2250 sq.ft,Super Area,3.60 Cr,Possession by Feb'31
R405181,3 BHK,2260 sq.ft,Super Area,3.72 Cr,Possession by Feb'31
R405181,3 BHK,2365 sq.ft,Super Area,3.78 Cr,Possession by Feb'31
R405181,2 BHK,1420 sq.ft,Super Area,1.84 Cr,Possession by Feb'31
R405181,5 BHK,6386 sq.ft,Super Area,10.21 Cr,Possession by Feb'31
R405181,5 BHK,7800 sq.ft,Super Area,12.47 Cr,Possession by Feb'31
R405181,4 BHK,2250 sq.ft,Super Area,2.92 Cr,Possession by Feb'31
R405181,4 BHK,2330 sq.ft,Super Area,3.26 Cr,Possession by Feb'31
R405181,4 BHK,2380 sq.ft,Super Area,3.82 Cr,Possession by Feb'31
R405181,4 BHK,2450 sq.ft,Super Area,3.92 Cr,Possession by Feb'31
R405181,4 BHK,2650 sq.ft,Super Area,4.24 Cr,Possession by Feb'31
R405181,4 BHK,2685 sq.ft,Super Area,4.30 Cr,Possession by Feb'31
R405181,4 BHK,2699 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
R405181,4 BHK,3065 sq.ft,Super Area,4.90 Cr,Possession by Feb'31
R407002,3 BHK,1108 sq.ft,Super Area,3.75 Cr,Possession by Mar'25
R407002,3 BHK,1111 sq.ft,Super Area,3.76 Cr,Possession by Mar'25
R407002,2 BHK,730 sq.ft,Super Area,2.47 Cr,Possession by Mar'25
R407002,2 BHK,740 sq.ft,Super Area,2.51 Cr,Possession by Mar'25
R407476,3 BHK,850 sq.ft,Super Area,2.89 Cr,Possession by Dec'25
R407476,3 BHK,860 sq.ft,Super Area,2.92 Cr,Possession by Dec'25
R407476,3 BHK,1246 sq.ft,Super Area,4.95 Cr,Possession by Dec'25
R407476,3 BHK,1252 sq.ft,Super Area,4.98 Cr,Possession by Dec'25
R407476,3 BHK,1320 sq.ft,Super Area,5.23 Cr,Possession by Dec'25
R407476,2 BHK,709 sq.ft,Super Area,2.41 Cr,Possession by Dec'25
R407476,2 BHK,793 sq.ft,Super Area,2.69 Cr,Possession by Dec'25
R407476,2 BHK,864 sq.ft,Super Area,3.39 Cr,Possession by Dec'25
R407476,2 BHK,873 sq.ft,Super Area,3.42 Cr,Possession by Dec'25
R407476,4 BHK,1165 sq.ft,Super Area,3.96 Cr,Possession by Dec'25
R407476,4 BHK,1188 sq.ft,Super Area,4.03 Cr,Possession by Dec'25
R407476,4 BHK,2012 sq.ft,Super Area,7.86 Cr,Possession by Dec'25
R407674,3 BHK,1002 sq.ft,Super Area,2.59 Cr,Possession by Dec'26
R407674,3 BHK,1129 sq.ft,Super Area,2.91 Cr,Possession by Dec'26
R407674,2 BHK,772 sq.ft,Super Area,1.99 Cr,Possession by Dec'26
R407674,2 BHK,785 sq.ft,Super Area,2.02 Cr,Possession by Dec'26
R407674,2 BHK,826 sq.ft,Super Area,2.13 Cr,Possession by Dec'26
R407674,4 BHK,1671 sq.ft,Super Area,4.32 Cr,Possession by Dec'26
R408593,3 BHK,1200 sq.ft,Super Area,2.84 Cr,Possession by Jun'28
R408593,3 BHK,1320 sq.ft,Super Area,3.07 Cr,Possession by Jun'28
R408593,2 BHK,830 sq.ft,Super Area,2.02 Cr,Possession by Jun'28
R408593,2 BHK,850 sq.ft,Super Area,2.03 Cr,Possession by Jun'28
R408593,2 BHK,1096 sq.ft,Super Area,2.04 Cr,Possession by Jun'28
R408593,4 BHK,1700 sq.ft,Super Area,4.02 Cr,Possession by Jun'28
R408593,4 BHK,2157 sq.ft,Super Area,4.01 Cr,Possession by Jun'28
R409222,3 BHK,802 sq.ft,Super Area,52.9 Lac,Possession by Jun'28
R409222,3 BHK,911 sq.ft,Super Area,60.1 Lac,Possession by Jun'28
R409222,3 BHK,1194 sq.ft,Super Area,78.8 Lac,Possession by Jun'28
R409222,2 BHK,685 sq.ft,Super Area,45.2 Lac,Possession by Jun'28
R409222,2 BHK,898 sq.ft,Super Area,59.3 Lac,Possession by Jun'28
R409477,3 BHK,1010 sq.ft,Super Area,79.1 Lac,Possession by Dec'26
R409477,3 BHK,1020 sq.ft,Super Area,79.9 Lac,Possession by Dec'26
R409477,2 BHK,710 sq.ft,Super Area,55.6 Lac,Possession by Dec'26
R409477,2 BHK,719 sq.ft,Super Area,56.3 Lac,Possession by Dec'26
R409850,3 BHK,777 sq.ft,Super Area,36.1 Lac,Possession by Dec'27
R409850,3 BHK,823 sq.ft,Super Area,38.3 Lac,Possession by Dec'27
R409850,3 BHK,887 sq.ft,Super Area,41.3 Lac,Possession by Dec'27
R409850,3 BHK,1033 sq.ft,Super Area,48 Lac,Possession by Dec'27
R409850,3 BHK,1080 sq.ft,Super Area,50.2 Lac,Possession by Dec'27
R409850,3 BHK,1180 sq.ft,Super Area,54.9 Lac,Possession by Dec'27
R409850,2 BHK,640 sq.ft,Super Area,29.8 Lac,Possession by Dec'27
R409850,2 BHK,850 sq.ft,Super Area,39.5 Lac,Possession by Dec'27
R410064,3 BHK,204 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
R410064,3 BHK,1836 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
R410064,2 BHK,1395 sq.ft,Super Area,48.1 Lac,Possession by Dec'26
R410064,2 BHK,1422 sq.ft,Super Area,49 Lac,Possession by Dec'26
R410076,3 BHK,1811 sq.ft,Super Area,77 Lac,Possession by Dec'24
R410076,3 BHK,2111 sq.ft,Super Area,89.7 Lac,Possession by Dec'24
R410076,2 BHK,1311 sq.ft,Super Area,55.7 Lac,Possession by Dec'24
R410443,3 BHK,1590 sq.ft,Super Area,62 Lac,Possession by May'26
R410443,3 BHK,1610 sq.ft,Super Area,62.8 Lac,Possession by May'26
R410443,2 BHK,1250 sq.ft,Super Area,48.8 Lac,Possession by May'26
R411558,3 BHK,2355 sq.ft,Super Area,1.90 Cr,Possession by Jan'28
R411558,3 BHK,2632 sq.ft,Super Area,2.17 Cr,Possession by Jan'28
R411558,3 BHK,2639 sq.ft,Super Area,2.13 Cr,Possession by Jan'28
R411558,4 BHK,3205 sq.ft,Super Area,2.13 Cr,Possession by Jan'28
R412175,3 BHK,2433 sq.ft,Super Area,1.48 Cr,Possession by Dec'26
R412175,3 BHK,2587 sq.ft,Super Area,1.57 Cr,Possession by Dec'26
R412175,4 BHK,3047 sq.ft,Super Area,1.85 Cr,Possession by Dec'26
R413028,3 BHK,1266 sq.ft,Super Area,83.3 Lac,Possession by Sep'27
R413028,3 BHK,1277 sq.ft,Super Area,84.6 Lac,Possession by Sep'27
R413028,3 BHK,1286 sq.ft,Super Area,86.6 Lac,Possession by Sep'27
R413028,2 BHK,964 sq.ft,Super Area,68.4 Lac,Possession by Sep'27
R413028,2 BHK,998 sq.ft,Super Area,70.7 Lac,Possession by Sep'27
R413028,2 BHK,1011 sq.ft,Super Area,65 Lac,Possession by Sep'27
R413028,2 BHK,1055 sq.ft,Super Area,67 Lac,Possession by Sep'27
R413362,3 BHK,1077 sq.ft,Super Area,2.39 Cr,Possession by Mar'29
R413362,3 BHK,1150 sq.ft,Super Area,2.55 Cr,Possession by Mar'29
R413362,3 BHK,1313 sq.ft,Super Area,2.91 Cr,Possession by Mar'29
R413362,2 BHK,695 sq.ft,Super Area,1.54 Cr,Possession by Mar'29
R413362,2 BHK,730 sq.ft,Super Area,1.62 Cr,Possession by Mar'29
R413362,2 BHK,734 sq.ft,Super Area,1.64 Cr,Possession by Mar'29
R413362,2 BHK,738 sq.ft,Super Area,1.63 Cr,Possession by Mar'29
R413362,2 BHK,768 sq.ft,Super Area,1.70 Cr,Possession by Mar'29
R413380,3 BHK,1029 sq.ft,Super Area,93.8 Lac,Possession by Dec'27
R413380,3 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'27
R413380,3 BHK,1178 sq.ft,Super Area,1.07 Cr,Possession by Dec'27
R413380,3 BHK,1213 sq.ft,Super Area,1.10 Cr,Possession by Dec'27
R413380,3 BHK,1550 sq.ft,Super Area,1.41 Cr,Possession by Dec'27
R413380,3 BHK,3000 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
R413380,2 BHK,827 sq.ft,Super Area,75.4 Lac,Possession by Dec'27
R413380,2 BHK,870 sq.ft,Super Area,79.3 Lac,Possession by Dec'27
R413380,2 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'27
R413380,4 BHK,2175 sq.ft,Super Area,1.98 Cr,Possession by Dec'27
R413380,4 BHK,2349 sq.ft,Super Area,2.14 Cr,Possession by Dec'27
R413380,4 BHK,2350 sq.ft,Super Area,2.14 Cr,Possession by Dec'27
R413380,4 BHK,2516 sq.ft,Super Area,2.29 Cr,Possession by Dec'27
R413380,4 BHK,2677 sq.ft,Super Area,2.44 Cr,Possession by Dec'27
R413380,4 BHK,3119 sq.ft,Super Area,2.84 Cr,Possession by Dec'27
R413380,1 BHK,551 sq.ft,Super Area,50.3 Lac,Possession by Dec'27
R413380,1 BHK,559 sq.ft,Super Area,51 Lac,Possession by Dec'27
R413474,3 BHK,1187 sq.ft,Super Area,1.52 Cr,Possession by May'29
R413474,3 BHK,1192 sq.ft,Super Area,1.52 Cr,Possession by May'29
R413474,3 BHK,1222 sq.ft,Super Area,1.56 Cr,Possession by May'29
R413474,3 BHK,1322 sq.ft,Super Area,1.65 Cr,Possession by May'29
R413474,3 BHK,1329 sq.ft,Super Area,1.65 Cr,Possession by May'29
R413474,2 BHK,923 sq.ft,Super Area,1.24 Cr,Possession by May'29
R413474,2 BHK,925 sq.ft,Super Area,1.18 Cr,Possession by May'29
R413474,2 BHK,1152 sq.ft,Super Area,1.26 Cr,Possession by May'29
R413474,5 BHK,2159 sq.ft,Super Area,3.22 Cr,Possession by May'29
R413474,5 BHK,2812 sq.ft,Super Area,3.22 Cr,Possession by May'29
R413474,4 BHK,1604 sq.ft,Super Area,2.09 Cr,Possession by May'29
R413474,4 BHK,1606 sq.ft,Super Area,2.24 Cr,Possession by May'29
R413474,4 BHK,2044 sq.ft,Super Area,2.24 Cr,Possession by May'29
R414088,3 BHK,1453 sq.ft,Super Area,Price Not Available,Possession by Oct'27
R414088,3 BHK,1576 sq.ft,Super Area,1.16 Cr,Possession by Oct'27
R414088,3 BHK,1577 sq.ft,Super Area,1.18 Cr,Possession by Oct'27
R414088,3 BHK,1763 sq.ft,Super Area,1.25 Cr,Possession by Oct'27
R414088,3 BHK,1764 sq.ft,Super Area,1.26 Cr,Possession by Oct'27
R414088,3 BHK,1961 sq.ft,Super Area,1.46 Cr,Possession by Oct'27
R414088,3 BHK,1963 sq.ft,Super Area,1.49 Cr,Possession by Oct'27
R414088,3 BHK,2304 sq.ft,Super Area,1.70 Cr,Possession by Oct'27
R414088,3 BHK,2307 sq.ft,Super Area,1.70 Cr,Possession by Oct'27
R414088,2 BHK,1251 sq.ft,Super Area,90 Lac,Possession by Oct'27
R414088,2 BHK,1453 sq.ft,Super Area,1.10 Cr,Possession by Oct'27
R414100,Penthouse,11400 sq.ft,Super Area,11.97 Cr,Possession by Mar'29
R414100,Penthouse,16400 sq.ft,Super Area,17.22 Cr,Possession by Mar'29
R414100,5 BHK,8550 sq.ft,Super Area,Price Not Available,Possession by Mar'29
R414100,4 BHK,6100 sq.ft,Super Area,5.61 Cr,Possession by Mar'29
R414587,3 BHK,1625 sq.ft,Super Area,57.3 Lac,Possession by Dec'30
R414587,3 BHK,1665 sq.ft,Super Area,59.9 Lac,Possession by Dec'30
R414587,2 BHK,1265 sq.ft,Super Area,44.3 Lac,Possession by Dec'30
R414587,2 BHK,1280 sq.ft,Super Area,43.5 Lac,Possession by Dec'30
R416461,3 BHK,1265 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R416461,3 BHK,1267 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R416461,3 BHK,1268 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R416461,4 BHK,1707 sq.ft,Super Area,1.94 Cr,Possession by Dec'27
R416461,4 BHK,1708 sq.ft,Super Area,1.94 Cr,Possession by Dec'27
R416809,3 BHK,1249 sq.ft,Super Area,8.43 Cr,Possession by Dec'30
R416809,3 BHK,1266 sq.ft,Super Area,8.55 Cr,Possession by Dec'30
R416809,3 BHK,1297 sq.ft,Super Area,8.76 Cr,Possession by Dec'30
R416809,3 BHK,1305 sq.ft,Super Area,8.81 Cr,Possession by Dec'30
R416809,3 BHK,1316 sq.ft,Super Area,8.88 Cr,Possession by Dec'30
R416809,3 BHK,1469 sq.ft,Super Area,9.92 Cr,Possession by Dec'30
R416809,3 BHK,1481 sq.ft,Super Area,10 Cr,Possession by Dec'30
R416809,5 BHK,3033 sq.ft,Super Area,20.48 Cr,Possession by Dec'30
R416809,5 BHK,3127 sq.ft,Super Area,21.12 Cr,Possession by Dec'30
R416809,5 BHK,3230 sq.ft,Super Area,21.81 Cr,Possession by Dec'30
R416809,4 BHK,2391 sq.ft,Super Area,16.15 Cr,Possession by Dec'30
R416809,4 BHK,2451 sq.ft,Super Area,16.55 Cr,Possession by Dec'30
R417011,3 BHK,1041 sq.ft,Super Area,2.08 Cr,Possession by Dec'29
R417011,3 BHK,1101 sq.ft,Super Area,2.20 Cr,Possession by Dec'29
R417011,3 BHK,1197 sq.ft,Super Area,2.39 Cr,Possession by Dec'29
R417011,2 BHK,759 sq.ft,Super Area,1.51 Cr,Possession by Dec'29
R417011,2 BHK,795 sq.ft,Super Area,1.58 Cr,Possession by Dec'29
R417100,3 BHK,894 sq.ft,Super Area,3.21 Cr,Possession by Sep'28
R417100,3 BHK,948 sq.ft,Super Area,2.90 Cr,Possession by Sep'28
R417100,3 BHK,1050 sq.ft,Super Area,3.40 Cr,Possession by Sep'28
R417100,3 BHK,1074 sq.ft,Super Area,3.24 Cr,Possession by Sep'28
R417100,3 BHK,1161 sq.ft,Super Area,4.17 Cr,Possession by Sep'28
R417100,2 BHK,850 sq.ft,Super Area,2.99 Cr,Possession by Sep'28
R417100,4 BHK,1788 sq.ft,Super Area,6.42 Cr,Possession by Sep'28
R417345,3 BHK,1680 sq.ft,Super Area,2.70 Cr,Possession by Oct'28
R417345,3 BHK,2500 sq.ft,Super Area,2.55 Cr,Possession by Oct'28
R417345,4 BHK,2322 sq.ft,Super Area,3.75 Cr,Possession by Oct'28
R417345,4 BHK,3550 sq.ft,Super Area,3.62 Cr,Possession by Oct'28
R417864,2 BHK,620 sq.ft,Super Area,99.2 Lac,Possession by Dec'27
R417864,2 BHK,644 sq.ft,Super Area,1.03 Cr,Possession by Dec'27
R417864,2 BHK,683 sq.ft,Super Area,1.09 Cr,Possession by Dec'27
R417864,2 BHK,684 sq.ft,Super Area,1.18 Cr,Possession by Dec'27
R417864,1 BHK,424 sq.ft,Super Area,67.8 Lac,Possession by Dec'27
R417864,1 BHK,426 sq.ft,Super Area,68.2 Lac,Possession by Dec'27
R417864,1 BHK,430 sq.ft,Super Area,68.8 Lac,Possession by Dec'27
R417888,5 BHK villa,1320 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1321 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1322 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1343 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1344 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1345 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1461 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1462 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1463 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1464 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1501 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1507 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1508 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R417888,5 BHK villa,1509 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R418209,5 BHK villa,4284 sq.ft,Super Area,4.75 Cr,Possession by Sep'27
R418209,4 BHK villa,3832 sq.ft,Super Area,4.25 Cr,Possession by Sep'27
R418209,4 BHK villa,4080 sq.ft,Super Area,4.52 Cr,Possession by Sep'27
R418209,7 BHK villa,8471 sq.ft,Super Area,9.40 Cr,Possession by Sep'27
R418209,6 BHK villa,7599 sq.ft,Super Area,8.43 Cr,Possession by Sep'27
R418209,6 BHK villa,7664 sq.ft,Super Area,8.50 Cr,Possession by Sep'27
R418337,Penthouse,3203 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,Penthouse,3540 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,3 BHK,1800 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,2 BHK,999 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,5 BHK,3700 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,4 BHK,3250 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,4 BHK villa,4340 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418866,3 BHK,1200 sq.ft,Super Area,2.95 Cr,Possession by Dec'27
R418866,3 BHK,1230 sq.ft,Super Area,2.99 Cr,Possession by Dec'27
R418866,2 BHK,723 sq.ft,Super Area,1.80 Cr,Possession by Dec'27
R418866,2 BHK,729 sq.ft,Super Area,1.81 Cr,Possession by Dec'27
R418866,2 BHK,740 sq.ft,Super Area,1.81 Cr,Possession by Dec'27
R418866,2 BHK,966 sq.ft,Super Area,1.76 Cr,Possession by Dec'27
R418866,4 BHK,1660 sq.ft,Super Area,2.95 Cr,Possession by Dec'27
R419026,3 BHK,1895 sq.ft,Super Area,1.23 Cr,Possession by May'29
R419026,3 BHK,1925 sq.ft,Super Area,1.25 Cr,Possession by May'29
R419026,4 BHK,2475 sq.ft,Super Area,1.60 Cr,Possession by May'29
R419026,4 BHK,2575 sq.ft,Super Area,1.67 Cr,Possession by May'29
R419935,3 BHK,1170 sq.ft,Super Area,4.10 Cr,Possession by Jun'29
R419935,2 BHK,776 sq.ft,Super Area,2.72 Cr,Possession by Jun'29
R419935,2 BHK,801 sq.ft,Super Area,2.81 Cr,Possession by Jun'29
R419935,2 BHK,848 sq.ft,Super Area,2.97 Cr,Possession by Jun'29
R419968,3 BHK,1458 sq.ft,Super Area,8 Cr,Possession by Dec'26
R419968,3 BHK,1471 sq.ft,Super Area,8.82 Cr,Possession by Dec'26
R419968,5 BHK,3782 sq.ft,Super Area,20.80 Cr,Possession by Dec'26
R419968,4 BHK,1497 sq.ft,Super Area,8.23 Cr,Possession by Dec'26
R419968,4 BHK,1777 sq.ft,Super Area,9.77 Cr,Possession by Dec'26
R419968,4 BHK,2295 sq.ft,Super Area,12.62 Cr,Possession by Dec'26
R419968,4 BHK,2940 sq.ft,Super Area,16.17 Cr,Possession by Dec'26
R419968,6 BHK,7420 sq.ft,Super Area,40.80 Cr,Possession by Dec'26
R420281,2 BHK,742 sq.ft,Super Area,69.3 Lac,Possession by Dec'26
R420281,2 BHK,746 sq.ft,Super Area,69.6 Lac,Possession by Dec'26
R420281,2 BHK,765 sq.ft,Super Area,71.4 Lac,Possession by Dec'26
R420281,2 BHK,949 sq.ft,Super Area,68.1 Lac,Possession by Dec'26
R420281,2 BHK,954 sq.ft,Super Area,68.5 Lac,Possession by Dec'26
R420281,2 BHK,990 sq.ft,Super Area,71.1 Lac,Possession by Dec'26
R420281,2 BHK,1054 sq.ft,Super Area,75.7 Lac,Possession by Dec'26
