XID,Project Name,City,Squareyards.com Link
R19552,Lokhandwala Riviera Tower,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-octacrest/26387/project
R19554,Lokhandwala Harmony,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-lokhandwala-harmony-mumbai
R19776,Jolly Maker Apartment,Mumbai South,https://www.squareyards.com/rent/property-for-rent-in-jolly-maker-apartment-mumbai
R20078,Suraksha Enclave,Sonipat,https://www.squareyards.com/sonipat-residential-property/suraksha-enclave/311569/project
R20374,Kabra Shubharambh CHS,Thane,https://www.squareyards.com/sale/2-bhk-flat-in-shubharambh-complex-thane
R20524,Hiranandani Avalon,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-avalon/2883/project
R20542,Hiranandani Brentwood,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-brentwood-mumbai/3012/project
R20548,Hiranandani Florentine,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-gardens-florentine/27285/project
R20554,Hiranandani Gardens Glen Classic,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-hiranandani-gardens-glen-classic-mumbai
R20620,Hiranandani Octavius,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-gardens-octavius/28501/project
R20622,Hiranandani Torino,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-gardens-torino/28958/project
R20734,Kingston Atlantis,Pune South,https://www.squareyards.com/sale/resale-properties-in-vedant-kingston-atlantis-pune
R20758,Nirupam Royal Palms,Bhopal,https://www.squareyards.com/bhopal-residential-property/nirupam-royal-palms-villas/9423/project
R21520,Modello Highs,Kolkata South,https://www.squareyards.com/sale/resale-properties-in-modello-highs-kolkata
R21914,The Essentia,Bhiwadi,https://www.squareyards.com/sale/resale-properties-in-the-essentia-bhiwadi
R22138,Aaspire Heights,Bangalore East,https://www.squareyards.com/rent/1-bhk-flat-in-aaspire-heights-bangalore
R22324,Ashadeep Vedanta,Jaipur,https://www.squareyards.com/jaipur-residential-property/ashadeep-vedanta/9796/project
R22810,Bombay Realty Island City Center,Mumbai South,https://www.squareyards.com/mumbai-residential-property/bombay-realty-island-city-center-icc/27830/project
R22964,Nyati Eternity,Pune South,https://www.squareyards.com/pune-residential-property/nyati-eternity/2059/project
R23006,Alliance Orchids,Chandigarh,https://www.squareyards.com/chennai-residential-property/alliance-galleria-residences/13609/project
R23402,Shagun White Woods,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/shagun-white-woods/6692/project
R23624,Shri Sai Upvan,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-ashiana-upvan-ghaziabad
R23738,Bestech Park View Residences,Mohali,https://www.squareyards.com/chandigarh-residential-property/bestech-park-view-residency-mohali/8992/project
R23822,BBD Green City Lotus Court,Lucknow,https://www.squareyards.com/lucknow-residential-property/bbd-green-city/48179/project/location-map
R24556,TDI Lake Grove City,Sonipat,https://www.squareyards.com/sonipat-residential-property/tdi-lake-grove-city/311574/project
R24770,HFL Presidency Estate,Bhiwadi,https://www.squareyards.com/sale/3-bhk-flat-in-hfl-presidency-estate-bhiwadi
R24920,Wave Amore,Noida,https://www.squareyards.com/noida-residential-property/wave-amore/100584/project/floor-plans
R24924,Wave Gardens,Mohali,https://www.squareyards.com/projects-in-mohali-sector-82-chandigarh
R25164,Dhirendra Ramji Sunshine Willow,Navi Mumbai,Not Found
R25310,JKG Amba G Residency,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/jkg-amba-g-residency/1275/project
R25344,Nirala Eden Park,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-nirala-eden-park-1-ghaziabad
R25646,Signature 360,Bhopal,https://www.squareyards.com/sale/resale-properties-in-signature-360-bhopal
R25710,Platinum The Springs,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-platinum-the-springs-navi-mumbai
R25914,Ametek Doon Square,Dehradun,https://www.squareyards.com/sale/property-for-sale-near-doon-it-park-govind-vihar-in-dehradun
R25934,Shama Apartments,Delhi South West,https://www.squareyards.com/projects-in-dharavi-mumbai
R25966,Uppal Plumeria Garden Estate,Greater Noida,Not Found
R25986,Kasturi Epitome,Pune West,https://www.squareyards.com/sale/resale-properties-in-kasturi-epitome-pune
R26188,Pundrik Vihar,North Delhi,https://www.squareyards.com/sale/builder-floors-for-sale-in-vasant-vihar-delhi
R26198,Kaveri Apartments,Delhi South West,https://www.squareyards.com/sale/furnished-properties-for-sale-in-south-delhi-delhi
R26232,Unique Apartments,Delhi South West,https://www.squareyards.com/luxury-projects-in-west-delhi-delhi
R26346,Parker Residency,Sonipat,https://www.squareyards.com/sale/resale-properties-in-parker-residency-sonipat
R26406,DDA Yamuna Block Apartment,South Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-south-delhi-delhi
R26448,Dreams Aakruti,Pune East,https://www.squareyards.com/pune-residential-property/dreams-aakruti/7090/project/floor-plans
R26504,CGHS Palam Apartments,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-6-dwarka-delhi
R26524,Hind Apartments,Delhi South West,https://www.squareyards.com/pin-code/chattarpur-new-delhi-110074
R26604,Geras Isle Royale,Pune West,https://www.squareyards.com/pune-residential-property/gera-isle-royale/2481/project
R26764,Unitech Greenwood City,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/unitech-greenwood-city-apartment/20944/project
R26866,Shruti Apartments,Delhi South West,https://www.squareyards.com/sale/2-bhk-for-sale-in-sector-12-dwarka-delhi
R26954,Godrej Serenity,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/godrej-serenity/2827/project
R26956,Ahinsha Naturez Park,Faridabad,https://www.squareyards.com/faridabad-residential-property/ahinsha-naturez-park/423/project
R26958,New Millenium Apartments,Delhi South West,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-8-dwarka-delhi
R27100,CGHS Park Royal Apartments,Delhi South West,https://www.squareyards.com/sale/4-bhk-for-sale-in-sector-22-dwarka-delhi
R27118,Charak Sadan Apartments,West Delhi,https://www.squareyards.com/sale/property-for-sale-near-geis-blossom-international-school-dombivli-east-in-thane
R27134,CGHS Mayur Dhwaj Appartment,East Delhi,https://www.squareyards.com/patparganj-in-delhi-overview-65983
R27366,Aastha Kunj Apartments,Delhi South West,https://www.squareyards.com/sale/properties-for-sale-in-delhi-under-2-crore
R27444,Pragjyotishpur Apartments,Delhi South West,Not Found
R27696,CGHS Veena Residency,Delhi South West,https://www.squareyards.com/projects-in-motilal-nagar-mumbai
R27704,Nandan Inspera,Pune West,https://www.squareyards.com/sale/resale-properties-in-nandan-inspera-pune
R27712,Nyati Empire,Pune East,https://www.squareyards.com/pune-residential-property/nyati-empire/2161/project
R27722,Hill Shire,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-avanta/190931/project/floor-plans
R27726,Kunal Icon CHS,Pune West,https://www.squareyards.com/sale/resale-properties-in-kunal-icon-pune
R27750,Marvel Ritz,Pune East,https://www.squareyards.com/pune-residential-property/marvel-kyra/2195/project
R27756,Jaipurias Sunrise Greens,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/jaipurias-sunrise-greens/108491/project
R27760,Armstrongs Hex Blox,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/hex-blox-chs/129320/project
R27774,Goel Ganga Orchard,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-orchard/2205/project
R27780,Hermes Heritage,Pune East,https://www.squareyards.com/rental-4-bhk-2300-sq-ft-villa-in-ramesh-hermes-heritage-row-houses/7796339
R27798,Mont Vert Tropez,Pune West,https://www.squareyards.com/pune-residential-property/mont-vert-belair/11072/project
R27814,Marvel Diva,Pune East,https://www.squareyards.com/pune-residential-property/marvel-diva-2/2310/project
R27832,Raheja Sherwood,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-sherwood/2948/project
R27854,Nirmal Citi Of Joy,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/nirmal-city-of-joy/3341/project
R27888,Siddharth Geetanjali Heights,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-siddharth-geetanjali-heights-navi-mumbai
R27924,Lunkad Amazon,Pune East,https://www.squareyards.com/projects-by-lunkad-in-pune
R27930,Bhoomi Park,Western Mumbai,https://www.squareyards.com/resale-225-sq-ft-retail-shop-in-bhoomi-park/7335653
R28030,CGHS Prem Milan Apartments,Delhi South West,Not Found
R28122,AWHO Devinder Vihar,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/awho-devinder-vihar/20899/project
R28146,DDA Samridhi Apartment,Delhi South West,https://www.squareyards.com/rent/3-bhk-flat-in-golf-link-residency-delhi
R28204,Nyati Equatorial,Pune West,https://www.squareyards.com/pune-residential-property/nyati-equatorial-ii/2186/project
R28208,Bhandari Savannah,Pune East,https://www.squareyards.com/projects-by-bhandari-associates-in-pune
R28278,Sanchar Vihar Apartments,Delhi South West,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-apartment-in-sancharlok-apartments/7320865
R28370,Darode Jog Blossom Bouleward,Pune East,https://www.squareyards.com/sale/apartments-for-sale-in-koregaon-park-pune
R28410,K Raheja Gardens,Pune East,https://www.squareyards.com/rent/property-for-rent-in-k-raheja-gardens-pune
R28416,Sara City,Pune North,https://www.squareyards.com/sale/1-bhk-flat-in-sara-city-pune
R28466,Naiknavare Victoria Garden,Pune East,https://www.squareyards.com/projects-by-naiknavare-developers-pvt-ltd-in-pune
R28512,Gulmohar Queenstown,Pune East,https://www.squareyards.com/projects-by-gulmohar-development-in-pune
R28548,Exotica Elegance,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-exotica-elegance-ghaziabad
R28584,Kool Homes Rising Landscapes,Pune South,https://www.squareyards.com/sale/3-bhk-for-sale-in-handewadi-pune
R28610,CGHS Sanmati Kunj,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-6-dwarka-delhi
R28652,Clover Water Gardens,Pune East,https://www.squareyards.com/resale-3-bhk-servant-room-1680-sq-ft-apartment-in-clover-acropolis/8026687
R28714,FAM CHS,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/fam-chs/106665/project
R28724,Haware Splendor,Navi Mumbai,https://www.squareyards.com/resale-250-sq-ft-retail-shop-in-haware-splendor/7978686
R28768,Pristine Grandeur,Pune West,https://www.squareyards.com/projects-by-pristine-in-pune
R28830,Arihant F Residences,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-ashapura-f-residences-mumbai
R28834,Jalvayu Vihar,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-jalvayu-vihar-phase-2-and-3-navi-mumbai
R28872,Casa Lakeside,Vadodara,https://www.squareyards.com/bangalore-residential-property/ncc-urban-lake-springs/312428/project/floor-plans
R28888,Gandhi Ashram Apartment,Delhi South West,https://www.squareyards.com/ashram-in-delhi-overview-95479
R28906,Bhoomi Sagar,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-bhoomi-sagar-apartment-navi-mumbai
R28928,Goel Ganga Constella,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-constella/2574/project
R28978,Fortaleza Apartment,Pune East,https://www.squareyards.com/pune-residential-property/raviraj-fortaleza/2267/project
R28982,Proviso Complex,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-proviso-complex-navi-mumbai
R28996,The Gran Carmen Address,Bangalore East,https://www.squareyards.com/bangalore-residential-property/the-address-maker-the-gran-carmen-address/1579/project
R29102,Silver Oak,Pune East,https://www.squareyards.com/rent/property-for-rent-in-silver-oak-pune
R29118,Harsukh Apartments,Delhi South West,Not Found
R29124,Kumar Samruddhi,Pune East,https://www.squareyards.com/pune-residential-property/kumar-samruddhi-society/2495/project
R29136,Mehak Eco City,Greater Noida,https://www.squareyards.com/ghaziabad-residential-property/mehak-eco-city/87130/project
R29232,Prateek Fedora,Noida,https://www.squareyards.com/noida-residential-property/prateek-fedora/761/project
R29238,CIDCO Seawoods Estate,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-nri-complex-phase-i-navi-mumbai
R29330,Raheja Acropolis,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-acropolis/3126/project
R29348,Oberoi Springs,Western Mumbai,https://www.squareyards.com/resale-5-bhk-study-room-2500-sq-ft-apartment-in-oberoi-springs/7962051
R29540,Hi Tech Elite Enclave,Navi Mumbai,https://www.squareyards.com/rental-7800-sq-ft-office-space-in-it-sez-in-jubilee-enclave/7541222
R29590,Ganga Tower,Navi Mumbai,https://www.squareyards.com/projects-by-ganga-homes-in-mumbai
R29608,Amar Srushti,Pune East,https://www.squareyards.com/pune-residential-property/amar-srushti/23445/project
R29660,Kesar Symphony,Navi Mumbai,Not Found
R29780,Raghuvir Star Galaxy,Surat,https://www.squareyards.com/surat-residential-property/sangath-residency/314107/project/photos
R29812,Lodha Luxuria Priva,Thane,https://www.squareyards.com/sale/resale-properties-in-lodha-luxuria-priva-thane
R29816,Exotica East Square,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/saya-desire-residency/1281/project/floor-plans
R30026,Tyagi Windwards,Pune West,https://www.squareyards.com/projects-by-tyagi-properties-in-pune
R30148,Embassy Habitat,Bangalore Central,https://www.squareyards.com/bangalore-residential-property/embassy-habitat/1947/project
R30184,Highland Haven,Thane,https://www.squareyards.com/sale/3-bhk-flat-in-siddhi-highland-haven-thane
R30204,Ashoka Residency,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-ashoka-residency-kharghar-navi-mumbai
R30276,Sukhwani Scarlet,Pune East,https://www.squareyards.com/projects-by-sukhwani-in-pune
R30314,AG Imperial Towers,Pune South,https://www.squareyards.com/sale/resale-properties-in-k-raheja-sterling-pune
R30330,Palace Orchard CHS,Pune South,https://www.squareyards.com/rental-2-bhk-1000-sq-ft-villa-in-palace-orchard-chs/8479512
R30352,Sai Chaturbhuj,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-sai-chaturbhuj-apartment-navi-mumbai
R30416,Sukhwani Palm Breeze,Pune West,https://www.squareyards.com/rent/property-for-rent-near-gk-gurukul-pimple-saudagar-in-pune
R30512,Eisha Zenith,Pune West,https://www.squareyards.com/pune-residential-property/saarrthi-sovereign/2339/project
R30686,Amanora Aspire Towers,Pune East,https://www.squareyards.com/sale/resale-properties-in-amanora-aspire-towerss-pune
R30896,Purple Cloud 9,Pune South,https://www.squareyards.com/sale/4-bhk-for-sale-in-nibm-pune
R30910,Pride Purple Five Gardens,Pune North,https://www.squareyards.com/projects-by-pride-purple-in-pune
R30956,RK Lunkad Akshay Tower,Pune West,https://www.squareyards.com/projects-by-rk-lunkad-in-pune
R31014,Mahaavir Heights,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/mahavir-heights-chs/117312/project
R31024,Nyati Iris,Pune South,https://www.squareyards.com/pune-residential-property/nyati-enclave/2377/project
R31034,Nyati Serenity Enclave,Pune South,https://www.squareyards.com/pune-residential-property/nyati-serenity-enclave/2373/project
R31112,Hiranandani Woodrose,Thane,https://www.squareyards.com/thane-residential-property/hiranandani-buttercup/42459/project
R31158,Marathon Omega,Mumbai South,https://www.squareyards.com/rental-3-bhk-servant-room-2025-sq-ft-apartment-in-marathon-omega/7967350
R31218,Geras Song Of Joy,Pune East,https://www.squareyards.com/sale/property-for-sale-near-international-tech-park-kharadi-in-pune
R31294,Oxford Windsor Avenue,Pune East,https://www.squareyards.com/pune-residential-property/florida-estate/38478/project
R31476,Nyati Chesterfield,Pune South,https://www.squareyards.com/pune-residential-property/nyati-wind-chimes/2144/project
R31580,Varun Apartments,Noida,https://www.squareyards.com/sale/resale-properties-in-varun-apartment-noida-noida
R31630,Everest Hari Om Heritage,Navi Mumbai,https://www.squareyards.com/hyderabad-residential-property/aaditri-everest/235974/project
R31638,Haware Tiara,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-dweepmala-siddhivinayak-residency-navi-mumbai
R31684,Upkar Meadows,Bangalore South,https://www.squareyards.com/projects-by-upkar-developers-in-bangalore
R31786,Larkins Pride Palms,Thane,https://www.squareyards.com/sale/resale-properties-in-larkins-pride-palms-thane
R31908,Asian Dream Heights,Navi Mumbai,https://www.squareyards.com/resale-3-bhk-extra-room-1600-sq-ft-apartment-in-harshi-heritage/8038939
R31942,Siddharth Geetanjali Garden,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-siddharth-geetanjali-heights-navi-mumbai
R31970,Galaxy Carina,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-keystone-elita-navi-mumbai
R32032,Adhiraj Gardens,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/adhiraj-gardens/3113/project
R32092,Viva Maitry Heights,Beyond Mira Road,https://www.squareyards.com/sale/1-bhk-flat-in-square-green-valley-mumbai
R32128,Emaar Gomti Greens,Lucknow,https://www.squareyards.com/resale-3-bhk-1550-sq-ft-independent-house-in-emaar-gomti-greens/7828437
R32170,One City Hamlet,Mohali,https://www.squareyards.com/noida-residential-property/ats-one-hamlet/703/project/floor-plans
R32316,Karan Madhupushpa,Pune West,Not Found
R32400,Arihant Aradhana,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/sun-damodar-shanti-chs/130815/project/photos
R32466,PNK Winstone,Mira Bhayandar,https://www.squareyards.com/sale/resale-properties-in-pnk-winstone-mumbai
R32476,Amar Landmark,Pune West,https://www.squareyards.com/pune-residential-property/amar-serenity/23788/project
R32664,Royal Oasis,Western Mumbai,https://www.squareyards.com/rent/property-for-rent-in-royal-oasis-mumbai
R32712,Paranjape Vasant Vihar,Pune West,https://www.squareyards.com/sale/resale-properties-in-paranjape-vasant-vihar-3-pune
R32740,Ideal AquaView,Kolkata East,https://www.squareyards.com/kolkata-residential-property/ideal-aquaview/7502/project
R32754,Siddhi Aarohi Crest,Ahmedabad West,https://www.squareyards.com/rental-2-5-bhk-study-room-1300-sq-ft-apartment-in-sun-south-trade/8086092
R32786,DSK Meghmalhar,Pune South,https://www.squareyards.com/sale/resale-properties-in-dsk-meghmalhar-phase-i-pune
R32810,Hawelia Valenova Park,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-hawelia-valenova-park-greater-noida
R32826,JSB Nakshatra Primus,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/jsb-nakshatra-aarambh/102753/project
R32950,Nahar Barberry and Bryony,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/nahar-barberry-bryony/8461/project
R32982,Runwal The Reserve,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-runwal-the-reserve-mumbai
R32988,KUL Court,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vivek-apartments/55912/project/photos
R33202,SD Alpine,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sd-alpine-tower/151530/project
R33224,Scorpio by Jasani Realty,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/jasani-scorpio/6159/project
R33248,Vikram Rachna Tower,Beyond Mira Road,https://www.squareyards.com/mumbai-residential-property/hcs-horizon/223466/project
R33308,Jangid Galaxy,Thane,https://www.squareyards.com/sale/resale-properties-in-jangid-galaxy-thane
R33394,Goldfinger Avenir,Pune West,https://www.squareyards.com/pune-residential-property/gk-atlanta-phase-i/22479/project
R33492,Empire Square,Pune North,https://www.squareyards.com/pune-residential-property/empire-square/23074/project
R33534,Nyati Ebony,Pune South,https://www.squareyards.com/sale/resale-properties-in-nyati-ebony-pune
R33544,Amanora Neo Towers,Pune East,https://www.squareyards.com/sale/2-bhk-flat-in-amanora-neo-towers-pune
R33588,Panchshil Yoopune,Pune East,https://www.squareyards.com/pune-residential-property/panchshil-yoopune/7222/project
R33652,Peninsula Celestia Spaces,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-peninsula-celestia-spaces-mumbai
R33810,Centrio NX by MJ Shah,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/mj-shah-centrio/105312/project
R34192,38 Park Majestique,Pune South,https://www.squareyards.com/pune-residential-property/marimagnum-mi-casa/23499/project
R34194,Nyati Elan,Pune East,https://www.squareyards.com/pune-residential-property/nyati-elan-west-3/101881/project
R34210,Ozone,Kolkata South,https://www.squareyards.com/kolkata-residential-property/ps-srijan-ozone/7583/project
R34222,Pratik Gardens,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-pratik-gardens-kamothe-navi-mumbai
R34272,DGS Sheetal Sejal,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/d-g-land-sheetal-sejal/5987/project
R34318,Clover Palisades,Pune South,https://www.squareyards.com/sale/resale-properties-in-clover-palisades-pune
R34336,ASV Alexandria,Chennai South,https://www.squareyards.com/projects-by-asv-constructions-pvt-ltd-in-chennai
R34632,Kalpataru Avana,Mumbai South,https://www.squareyards.com/mumbai-residential-property/kalpataru-avana/2803/project
R34854,Parsvnath Prestige,Noida,https://www.squareyards.com/rent/property-for-rent-in-parsvnath-prestige-noida
R35056,Fortune Golden Panorama,Bhopal,https://www.squareyards.com/bangalore-residential-property/gopalan-florenza/10966/project/floor-plans
R35126,Tata Avenida,Kolkata East,https://www.squareyards.com/kolkata-residential-property/tata-avenida/4883/project
R35130,ABIL Castle Royale Grande,Pune North,https://www.squareyards.com/pune-residential-property/abil-castel-royale-magnifique/2062/project
R35142,JM Orchid,Noida,https://www.squareyards.com/noida-residential-property/jm-orchid/712/project
R35250,Sethi Max Royal,Noida,Not Found
R35278,DLF Kings Court,South Delhi,https://doc.squareyards.com/ProjectKnowledge/Brochure_1455abf627354997ac419f1c4bd4f546.pdf
R35376,Rajat Vihar,Noida,https://www.squareyards.com/rent/property-for-rent-in-rajat-vihar-noida
R35576,Mayfair Hillcrest,Central Mumbai,https://www.squareyards.com/rent/property-for-rent-in-mayfair-hillcrest-mumbai
R35606,Ashray Jaswanti Woods,Central Mumbai,https://www.squareyards.com/sale/2-bhk-flat-in-mount-view-mulund-mumbai
R37202,TDI City Kundli,Sonipat,https://www.squareyards.com/sale/4-bhk-flat-in-tdi-city-kingsbury-sonipat
R37566,Bestech City,Dharuhera,https://www.squareyards.com/gurgaon-residential-property/bestech-park-view-sanskruti/157/project/floor-plans
R37672,Hiranandani Mayflower,Thane,https://www.squareyards.com/thane-residential-property/prakriti-chs-ltd/42726/project/floor-plans
R37702,Appaswamy Greensville,Chennai South,https://www.squareyards.com/projects-by-appaswamy-real-estates-in-chennai
R37716,Aadhhaar Symphony,Bhopal,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-apartment-in-aadhar-symphony/6856080
R37748,Rishabh Platinum,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/rishabh-cloud-9/30535/project
R38302,Mulik Luxuria,Pune East,https://www.squareyards.com/pune-residential-property/mulik-luxuria-b-wing/103887/project
R38338,Suncity Township,Gurgaon,https://www.squareyards.com/rent/2-bhk-for-rent-in-suncity-gurgaon
R38794,Gaur Heights,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-gaurs-heights-ghaziabad
R38912,Shagun Residency,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-shagun-white-nest-navi-mumbai
R39076,Monarch Orchid,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-monarch-orchid-navi-mumbai
R39096,Janaadhar Shubha,Bangalore South,https://www.squareyards.com/projects-in-attibele-bangalore
R39186,SM Vision,Navi Mumbai,https://www.squareyards.com/projects-by-sm-developers-in-navi-mumbai
R39252,RNA NG Regency,Thane,https://www.squareyards.com/sale/resale-properties-in-rna-ng-regency-phase-i-thane
R39282,Konnark Shree Krishna Paradise,Navi Mumbai,https://www.squareyards.com/projects-by-konnark-in-navi-mumbai
R39286,Jaipurias Sunrise Greens,Chandigarh,https://www.squareyards.com/sale/resale-properties-in-jaipurias-sunrise-greens-zirakpur-zirakpur
R39514,Hubtown Akruti Orchid park,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/hubtown-akruti-orchid-park/27454/project
R39758,Silicon Park,Western Mumbai,https://www.squareyards.com/rent/property-for-rent-in-silicon-park-mumbai
R40174,Devkrupa Patel Paradise,Navi Mumbai,https://www.squareyards.com/rent/2-bhk-for-rent-in-kharghar-sector-30-navi-mumbai
R40400,Mittal Phoenix Towers,Mumbai South,https://www.squareyards.com/rent/property-for-rent-in-mittal-phoenix-tower-mumbai
R40568,Mahaavir Jyoti,Navi Mumbai,https://www.squareyards.com/rental-3-bhk-extra-room-1400-sq-ft-apartment-in-mahaavir-jyoti/8134338
R40954,Trishul Apartments,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-trishul-patel-heights-navi-mumbai
R41258,Oberoi Splendor Grande,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-oberoi-realty-splendor-grande-mumbai
R41388,Tulsi Sapphire,Navi Mumbai,https://www.squareyards.com/rental-2-bhk-1250-sq-ft-apartment-in-tulsi-sagar/7952298
R41594,Arcadia Hillocks,Dehradun,https://www.squareyards.com/dehradun-residential-property/golden-arcadia-hillocks/9187/project/photos
R41600,Nanded Mangal Bhairav,Pune South,https://www.squareyards.com/resale-1-bhk-study-room-585-sq-ft-apartment-in-nanded-mangal-bhairav/8485952
R41678,Acropolis Purple Nine Hills,Pune South,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-apartment-in-acropolis-purple-nine-hills/8039768
R41686,Lodha Enchante,Mumbai South,https://www.squareyards.com/mumbai-residential-property/lodha-enchante/3037/project
R41690,Swaraj Daffodils,Navi Mumbai,https://www.squareyards.com/resale-2-bhk-pooja-room-1190-sq-ft-apartment-in-swaraj-daffodils-airoli/7654686
R41808,Aristo Pearl Residency,Mumbai South,https://www.squareyards.com/mumbai-residential-property/aristo-pearl-residency/62482/project
R42156,Mont Vert Seville,Pune West,https://www.squareyards.com/pune-residential-property/mont-vert-belair/11072/project
R42380,DSK Saptasur Phase 4,Pune South,https://www.squareyards.com/sale/resale-properties-in-dsk-saptasur-pune
R42626,Gajra Bhoomi Heights,Navi Mumbai,https://www.squareyards.com/sale/3-bhk-flat-in-gajra-bhoomi-heights-navi-mumbai
R42724,Gulmohar Renaissance,Pune East,Not Found
R43528,Park Island,Pune East,https://www.squareyards.com/pune-residential-property/dhone-island-of-bliss/312217/project
R43594,Kolte Patil Ivy Apartments,Pune East,https://www.squareyards.com/pune-residential-property/kolte-patil-ivy-estate-nia/10297/project
R43658,Megapolis Sunway,Pune West,https://www.squareyards.com/pune-residential-property/megapolis-smart-homes-ii-sunway/2587/project
R43686,Starwing Kaatyayni Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/starwing-kaatyayni-heights/28109/project
R43768,Sumit Greendale,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/sumit-greendale/6837/project
R43794,Magarpatta Cosmos Apartment,Pune East,https://www.squareyards.com/rental-2-bhk-980-sq-ft-apartment-in-magarpatta-city-cosmos/8486827
R43870,Kalpataru Sparkle,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-sparkle/2878/project
R43970,Sai Saakshaat,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-concret-sai-saakshaat-navi-mumbai
R44174,Kohinoor Altissimo,Mumbai South,https://www.squareyards.com/mumbai-residential-property/kohinoor-square-altissimo/6250/project
R44200,Nanded Madhuvanti,Pune South,https://www.squareyards.com/sale/2-bhk-for-sale-in-sinhagad-road-pune
R44208,Nanded Lalit,Pune South,https://www.squareyards.com/sale/property-for-sale-in-sinhagad-road-pune
R44420,Mont Vert Grande,Pune West,https://www.squareyards.com/pune-residential-property/kolte-patil-24k-sereno/2047/project/floor-plans
R44890,CGEWHO Kendriya Vihar,Navi Mumbai,https://www.squareyards.com/sale/3-bhk-flat-in-cgewho-kendriya-vihar-navi-mumbai
R45104,CHS Utopia,Pune East,https://www.squareyards.com/mumbai-residential-property/silver-utopia/127762/project
